,b1,b2,b3,b4,b5
555,1265.0,1178.0,955.0,1366.0,906.0
556,1264.0,1175.0,956.0,1361.0,905.0
557,1270.0,1176.0,960.0,1363.0,905.0
558,1266.0,1177.0,957.0,1365.0,906.0
559,1264.0,1177.0,956.0,1363.0,905.0
560,1265.0,1180.0,960.0,1363.0,912.0
561,1267.0,1175.0,956.0,1366.0,904.0
562,1266.0,1181.0,955.0,1362.0,907.0
563,1264.0,1178.0,957.0,1369.0,905.0
564,1269.0,1180.0,957.0,1364.0,905.0
565,1265.0,1177.0,953.0,1366.0,908.0
566,1265.0,1177.0,955.0,1362.0,905.0
567,1265.0,1177.0,958.0,1362.0,906.0
568,1265.0,1178.0,957.0,1365.0,906.0
569,1265.0,1178.0,955.0,1370.0,903.0
570,1267.0,1178.0,956.0,1366.0,905.0
571,1267.0,1181.0,956.0,1365.0,906.0
572,1268.0,1177.0,958.0,1363.0,906.0
573,1266.0,1181.0,958.0,1364.0,907.0
574,1269.0,1179.0,958.0,1370.0,909.0
575,1269.0,1181.0,956.0,1363.0,904.0
576,1270.0,1179.0,957.0,1366.0,906.0
577,1267.0,1177.0,957.0,1362.0,904.0
578,1269.0,1183.0,955.0,1366.0,907.0
579,1267.0,1179.0,956.0,1365.0,904.0
580,1271.0,1181.0,955.0,1363.0,904.0
581,1268.0,1179.0,958.0,1362.0,905.0
582,1265.0,1178.0,958.0,1365.0,906.0
583,1265.0,1178.0,956.0,1362.0,903.0
584,1263.0,1178.0,954.0,1362.0,907.0
585,1264.0,1180.0,953.0,1363.0,905.0
586,1265.0,1176.0,956.0,1364.0,906.0
587,1265.0,1180.0,955.0,1362.0,905.0
588,1263.0,1177.0,955.0,1364.0,905.0
589,1265.0,1180.0,955.0,1364.0,906.0
590,1269.0,1179.0,957.0,1364.0,904.0
591,1264.0,1176.0,955.0,1362.0,908.0
592,1269.0,1177.0,955.0,1365.0,905.0
593,1265.0,1184.0,956.0,1366.0,905.0
594,1265.0,1176.0,960.0,1367.0,905.0
595,1265.0,1176.0,958.0,1363.0,908.0
596,1267.0,1179.0,958.0,1366.0,907.0
597,1265.0,1178.0,959.0,1362.0,906.0
598,1270.0,1178.0,957.0,1364.0,904.0
599,1266.0,1177.0,955.0,1364.0,904.0
600,1269.0,1183.0,955.0,1362.0,905.0
601,1266.0,1178.0,955.0,1361.0,906.0
602,1267.0,1176.0,954.0,1364.0,904.0
603,1267.0,1178.0,958.0,1365.0,908.0
604,1264.0,1181.0,955.0,1362.0,904.0
605,1264.0,1178.0,954.0,1361.0,903.0
606,1265.0,1176.0,954.0,1362.0,904.0
607,1266.0,1176.0,959.0,1363.0,907.0
608,1266.0,1176.0,956.0,1365.0,909.0
609,1268.0,1179.0,954.0,1364.0,906.0
610,1267.0,1176.0,956.0,1362.0,907.0
611,1269.0,1179.0,953.0,1364.0,905.0
612,1265.0,1177.0,955.0,1367.0,903.0
613,1269.0,1177.0,956.0,1361.0,905.0
614,1265.0,1177.0,954.0,1362.0,905.0
615,1264.0,1179.0,956.0,1367.0,905.0
616,1268.0,1179.0,959.0,1365.0,904.0
617,1268.0,1177.0,957.0,1364.0,909.0
618,1264.0,1179.0,955.0,1367.0,906.0
619,1266.0,1177.0,954.0,1366.0,905.0
620,1270.0,1183.0,956.0,1363.0,906.0
621,1266.0,1178.0,955.0,1365.0,905.0
622,1265.0,1176.0,957.0,1365.0,904.0
623,1267.0,1177.0,955.0,1366.0,908.0
624,1268.0,1180.0,953.0,1363.0,905.0
625,1268.0,1180.0,954.0,1361.0,903.0
626,1264.0,1179.0,958.0,1365.0,906.0
627,1266.0,1178.0,955.0,1362.0,905.0
628,1265.0,1176.0,958.0,1365.0,903.0
629,1265.0,1178.0,955.0,1361.0,906.0
630,1264.0,1178.0,955.0,1365.0,903.0
631,1265.0,1178.0,956.0,1363.0,905.0
632,1266.0,1181.0,956.0,1365.0,907.0
633,1265.0,1178.0,955.0,1362.0,905.0
634,1264.0,1177.0,955.0,1364.0,904.0
635,1267.0,1179.0,954.0,1360.0,906.0
636,1266.0,1178.0,954.0,1363.0,904.0
637,1265.0,1177.0,955.0,1362.0,903.0
638,1265.0,1177.0,953.0,1360.0,905.0
639,1264.0,1182.0,955.0,1363.0,905.0
640,1265.0,1178.0,953.0,1360.0,905.0
641,1264.0,1178.0,954.0,1362.0,905.0
642,1263.0,1176.0,953.0,1364.0,907.0
643,1266.0,1177.0,955.0,1364.0,906.0
644,1266.0,1181.0,954.0,1364.0,903.0
645,1265.0,1176.0,954.0,1364.0,905.0
646,1267.0,1178.0,957.0,1361.0,904.0
647,1265.0,1177.0,954.0,1363.0,903.0
648,1264.0,1177.0,955.0,1363.0,904.0
649,1266.0,1178.0,954.0,1362.0,904.0
650,1263.0,1176.0,953.0,1364.0,904.0
651,1264.0,1176.0,953.0,1361.0,903.0
652,1264.0,1178.0,958.0,1362.0,904.0
653,1263.0,1179.0,954.0,1364.0,904.0
654,1264.0,1178.0,954.0,1362.0,906.0
655,1267.0,1179.0,954.0,1362.0,905.0
656,1269.0,1176.0,958.0,1364.0,905.0
657,1266.0,1179.0,954.0,1365.0,905.0
658,1266.0,1175.0,955.0,1361.0,904.0
659,1268.0,1183.0,955.0,1362.0,906.0
660,1264.0,1180.0,954.0,1361.0,905.0
661,1264.0,1182.0,956.0,1365.0,907.0
662,1266.0,1178.0,956.0,1366.0,905.0
663,1265.0,1178.0,954.0,1367.0,908.0
664,1266.0,1177.0,955.0,1363.0,906.0
665,1267.0,1179.0,956.0,1361.0,904.0
666,1268.0,1177.0,956.0,1361.0,909.0
667,1265.0,1182.0,957.0,1367.0,903.0
668,1269.0,1178.0,958.0,1366.0,907.0
669,1264.0,1180.0,956.0,1365.0,905.0
670,1266.0,1178.0,955.0,1362.0,905.0
671,1265.0,1179.0,954.0,1365.0,905.0
672,1265.0,1176.0,956.0,1363.0,906.0
673,1265.0,1176.0,957.0,1367.0,909.0
674,1268.0,1179.0,955.0,1362.0,908.0
675,1269.0,1178.0,958.0,1361.0,903.0
676,1269.0,1181.0,953.0,1365.0,905.0
677,1267.0,1176.0,954.0,1361.0,904.0
678,1267.0,1180.0,956.0,1366.0,905.0
679,1265.0,1177.0,954.0,1364.0,906.0
680,1267.0,1177.0,955.0,1364.0,903.0
681,1267.0,1177.0,956.0,1362.0,905.0
682,1266.0,1179.0,954.0,1364.0,905.0
683,1263.0,1178.0,955.0,1361.0,906.0
684,1265.0,1177.0,954.0,1362.0,905.0
685,1265.0,1175.0,955.0,1365.0,904.0
686,1268.0,1176.0,955.0,1361.0,905.0
687,1267.0,1178.0,959.0,1368.0,906.0
688,1275.0,1181.0,953.0,1363.0,903.0
689,1265.0,1181.0,956.0,1365.0,903.0
690,1264.0,1178.0,955.0,1362.0,905.0
691,1266.0,1179.0,954.0,1363.0,904.0
692,1264.0,1177.0,956.0,1363.0,904.0
693,1266.0,1177.0,954.0,1366.0,905.0
694,1264.0,1177.0,956.0,1363.0,905.0
695,1263.0,1178.0,953.0,1363.0,905.0
696,1264.0,1178.0,956.0,1361.0,908.0
697,1267.0,1176.0,955.0,1362.0,904.0
698,1265.0,1178.0,953.0,1364.0,904.0
699,1265.0,1176.0,954.0,1365.0,904.0
700,1264.0,1179.0,955.0,1362.0,905.0
701,1264.0,1177.0,954.0,1363.0,905.0
702,1269.0,1175.0,956.0,1363.0,904.0
703,1264.0,1178.0,953.0,1364.0,905.0
704,1266.0,1177.0,956.0,1365.0,905.0
705,1267.0,1178.0,957.0,1362.0,905.0
706,1263.0,1177.0,958.0,1364.0,903.0
707,1271.0,1176.0,955.0,1367.0,904.0
708,1267.0,1179.0,954.0,1362.0,903.0
709,1265.0,1176.0,954.0,1365.0,905.0
710,1266.0,1178.0,954.0,1363.0,906.0
711,1266.0,1178.0,955.0,1363.0,905.0
712,1265.0,1178.0,953.0,1364.0,903.0
713,1265.0,1177.0,954.0,1360.0,907.0
714,1263.0,1178.0,955.0,1362.0,904.0
715,1267.0,1177.0,954.0,1362.0,904.0
716,1266.0,1177.0,955.0,1362.0,904.0
717,1264.0,1177.0,956.0,1363.0,906.0
718,1265.0,1178.0,955.0,1363.0,904.0
719,1265.0,1178.0,953.0,1364.0,905.0
720,1265.0,1179.0,955.0,1361.0,904.0
721,1270.0,1175.0,954.0,1363.0,905.0
722,1265.0,1179.0,953.0,1365.0,903.0
723,1266.0,1180.0,958.0,1363.0,905.0
724,1266.0,1177.0,954.0,1364.0,906.0
725,1265.0,1181.0,953.0,1364.0,904.0
726,1267.0,1177.0,954.0,1362.0,903.0
727,1265.0,1177.0,954.0,1362.0,905.0
728,1264.0,1181.0,953.0,1360.0,904.0
729,1265.0,1175.0,956.0,1361.0,903.0
730,1264.0,1175.0,953.0,1362.0,903.0
731,1264.0,1178.0,958.0,1366.0,904.0
732,1264.0,1175.0,954.0,1364.0,904.0
733,1263.0,1177.0,954.0,1361.0,905.0
734,1263.0,1177.0,955.0,1361.0,903.0
735,1264.0,1176.0,953.0,1362.0,903.0
736,1264.0,1176.0,954.0,1362.0,904.0
737,1264.0,1176.0,953.0,1363.0,904.0
738,1265.0,1176.0,955.0,1364.0,905.0
739,1263.0,1176.0,954.0,1362.0,904.0
740,1267.0,1179.0,954.0,1363.0,905.0
741,1266.0,1176.0,955.0,1362.0,905.0
742,1263.0,1180.0,953.0,1363.0,903.0
743,1263.0,1177.0,955.0,1361.0,903.0
744,1266.0,1181.0,954.0,1366.0,903.0
745,1265.0,1180.0,955.0,1361.0,903.0
746,1266.0,1179.0,954.0,1362.0,903.0
747,1263.0,1175.0,953.0,1361.0,903.0
748,1264.0,1177.0,955.0,1361.0,905.0
749,1266.0,1176.0,956.0,1361.0,904.0
750,1265.0,1178.0,953.0,1365.0,904.0
751,1263.0,1175.0,954.0,1365.0,904.0
752,1265.0,1176.0,954.0,1362.0,906.0
753,1263.0,1179.0,955.0,1362.0,904.0
754,1265.0,1178.0,954.0,1361.0,904.0
755,1263.0,1179.0,954.0,1362.0,904.0
756,1265.0,1176.0,953.0,1361.0,904.0
757,1266.0,1176.0,953.0,1363.0,903.0
758,1265.0,1176.0,953.0,1362.0,903.0
759,1266.0,1177.0,954.0,1363.0,904.0
760,1266.0,1175.0,953.0,1362.0,904.0
761,1265.0,1177.0,954.0,1362.0,904.0
762,1264.0,1177.0,956.0,1360.0,903.0
763,1268.0,1175.0,953.0,1361.0,903.0
764,1265.0,1178.0,956.0,1360.0,903.0
765,1266.0,1176.0,953.0,1363.0,903.0
766,1264.0,1176.0,954.0,1361.0,906.0
767,1266.0,1177.0,954.0,1361.0,903.0
768,1264.0,1175.0,953.0,1360.0,904.0
769,1265.0,1176.0,953.0,1362.0,903.0
770,1265.0,1177.0,954.0,1361.0,903.0
771,1264.0,1176.0,954.0,1361.0,903.0
772,1264.0,1176.0,958.0,1360.0,904.0
773,1264.0,1176.0,955.0,1361.0,905.0
774,1265.0,1176.0,953.0,1361.0,904.0
775,1264.0,1180.0,954.0,1362.0,904.0
776,1264.0,1176.0,953.0,1363.0,905.0
777,1264.0,1177.0,954.0,1362.0,905.0
778,1265.0,1176.0,953.0,1363.0,904.0
779,1264.0,1177.0,954.0,1363.0,903.0
780,1264.0,1177.0,955.0,1362.0,904.0
781,1267.0,1179.0,954.0,1362.0,903.0
782,1268.0,1175.0,953.0,1361.0,904.0
783,1265.0,1175.0,953.0,1360.0,904.0
784,1265.0,1175.0,953.0,1361.0,905.0
785,1265.0,1179.0,954.0,1364.0,904.0
786,1263.0,1177.0,954.0,1364.0,903.0
787,1264.0,1177.0,955.0,1360.0,904.0
788,1266.0,1175.0,953.0,1363.0,905.0
789,1263.0,1176.0,953.0,1363.0,903.0
790,1269.0,1177.0,953.0,1362.0,904.0
791,1264.0,1178.0,954.0,1363.0,903.0
792,1268.0,1176.0,955.0,1360.0,903.0
793,1264.0,1176.0,953.0,1362.0,904.0
794,1263.0,1176.0,954.0,1361.0,904.0
795,1265.0,1175.0,954.0,1361.0,907.0
796,1265.0,1175.0,953.0,1364.0,905.0
797,1263.0,1177.0,953.0,1361.0,903.0
798,1264.0,1176.0,953.0,1360.0,905.0
799,1264.0,1176.0,955.0,1361.0,903.0
800,1265.0,1177.0,953.0,1361.0,903.0
801,1265.0,1176.0,954.0,1361.0,904.0
802,1264.0,1177.0,954.0,1360.0,903.0
803,1265.0,1176.0,953.0,1361.0,903.0
804,1266.0,1175.0,954.0,1361.0,904.0
805,1265.0,1177.0,954.0,1363.0,903.0
806,1265.0,1176.0,953.0,1360.0,904.0
807,1265.0,1176.0,954.0,1364.0,903.0
808,1265.0,1175.0,953.0,1360.0,904.0
809,1263.0,1177.0,953.0,1362.0,905.0
810,1264.0,1176.0,953.0,1360.0,903.0
811,1263.0,1177.0,954.0,1360.0,904.0
812,1264.0,1176.0,954.0,1363.0,903.0
813,1264.0,1176.0,955.0,1361.0,905.0
814,1263.0,1179.0,953.0,1361.0,905.0
815,1263.0,1176.0,953.0,1361.0,903.0
816,1267.0,1175.0,953.0,1363.0,903.0
817,1263.0,1177.0,954.0,1363.0,903.0
818,1263.0,1175.0,955.0,1362.0,903.0
819,1264.0,1176.0,955.0,1360.0,904.0
820,1265.0,1178.0,953.0,1362.0,904.0
821,1264.0,1176.0,956.0,1360.0,903.0
822,1265.0,1176.0,954.0,1361.0,903.0
823,1265.0,1176.0,955.0,1361.0,903.0
824,1264.0,1176.0,954.0,1362.0,903.0
825,1264.0,1176.0,954.0,1360.0,904.0
826,1265.0,1176.0,953.0,1361.0,903.0
827,1265.0,1177.0,953.0,1361.0,903.0
828,1264.0,1177.0,954.0,1360.0,904.0
829,1264.0,1175.0,955.0,1363.0,905.0
830,1263.0,1176.0,953.0,1363.0,904.0
831,1263.0,1176.0,956.0,1360.0,905.0
832,1263.0,1176.0,953.0,1362.0,904.0
833,1265.0,1177.0,954.0,1360.0,904.0
834,1265.0,1177.0,953.0,1360.0,904.0
835,1264.0,1175.0,953.0,1362.0,903.0
836,1263.0,1177.0,955.0,1362.0,904.0
837,1266.0,1177.0,954.0,1360.0,903.0
838,1263.0,1177.0,953.0,1362.0,903.0
839,1263.0,1176.0,954.0,1360.0,903.0
840,1264.0,1176.0,953.0,1363.0,904.0
841,1263.0,1175.0,953.0,1362.0,903.0
842,1264.0,1178.0,955.0,1362.0,903.0
843,1268.0,1176.0,953.0,1361.0,903.0
844,1264.0,1175.0,954.0,1360.0,903.0
845,1264.0,1177.0,954.0,1363.0,904.0
846,1264.0,1176.0,953.0,1364.0,905.0
847,1264.0,1177.0,955.0,1363.0,904.0
848,1264.0,1177.0,954.0,1361.0,904.0
849,1265.0,1176.0,953.0,1361.0,903.0
850,1265.0,1177.0,954.0,1360.0,903.0
851,1264.0,1176.0,953.0,1362.0,903.0
852,1264.0,1177.0,954.0,1361.0,903.0
853,1264.0,1176.0,956.0,1361.0,903.0
854,1264.0,1175.0,955.0,1362.0,904.0
855,1264.0,1177.0,953.0,1361.0,903.0
856,1268.0,1175.0,954.0,1361.0,903.0
857,1266.0,1176.0,955.0,1362.0,904.0
858,1267.0,1175.0,953.0,1361.0,904.0
859,1264.0,1176.0,955.0,1360.0,904.0
860,1264.0,1175.0,954.0,1361.0,905.0
861,1265.0,1176.0,953.0,1362.0,903.0
862,1264.0,1176.0,954.0,1361.0,904.0
863,1266.0,1176.0,953.0,1361.0,903.0
864,1263.0,1177.0,955.0,1361.0,903.0
865,1264.0,1175.0,954.0,1360.0,904.0
866,1264.0,1176.0,954.0,1360.0,903.0
867,1265.0,1175.0,953.0,1362.0,903.0
868,1265.0,1175.0,953.0,1363.0,903.0
869,1265.0,1176.0,954.0,1361.0,903.0
870,1263.0,1175.0,954.0,1360.0,903.0
871,1265.0,1175.0,955.0,1360.0,903.0
872,1263.0,1177.0,953.0,1360.0,903.0
873,1264.0,1175.0,954.0,1362.0,905.0
874,1263.0,1177.0,954.0,1362.0,903.0
875,1264.0,1176.0,953.0,1364.0,903.0
876,1266.0,1176.0,953.0,1362.0,904.0
877,1265.0,1176.0,953.0,1363.0,903.0
878,1264.0,1175.0,954.0,1360.0,903.0
879,1266.0,1176.0,955.0,1360.0,903.0
880,1264.0,1175.0,953.0,1360.0,904.0
881,1264.0,1176.0,953.0,1360.0,903.0
882,1264.0,1175.0,954.0,1361.0,903.0
883,1263.0,1175.0,953.0,1361.0,904.0
884,1265.0,1175.0,955.0,1360.0,903.0
885,1265.0,1176.0,953.0,1361.0,904.0
886,1263.0,1176.0,954.0,1362.0,903.0
887,1263.0,1177.0,953.0,1363.0,905.0
888,1263.0,1175.0,953.0,1360.0,903.0
889,1264.0,1176.0,953.0,1360.0,903.0
890,1263.0,1177.0,953.0,1361.0,903.0
891,1263.0,1176.0,953.0,1360.0,903.0
892,1264.0,1177.0,953.0,1360.0,903.0
893,1264.0,1176.0,956.0,1361.0,903.0
894,1264.0,1176.0,955.0,1360.0,903.0
895,1263.0,1175.0,955.0,1361.0,903.0
896,1266.0,1176.0,953.0,1361.0,903.0
897,1263.0,1176.0,954.0,1360.0,903.0
898,1264.0,1175.0,954.0,1363.0,903.0
899,1263.0,1176.0,954.0,1360.0,903.0
900,1264.0,1175.0,953.0,1360.0,903.0
901,1264.0,1175.0,953.0,1360.0,903.0
902,1264.0,1175.0,953.0,1361.0,903.0
903,1265.0,1176.0,953.0,1360.0,904.0
904,1264.0,1176.0,953.0,1364.0,903.0
905,1264.0,1178.0,953.0,1361.0,905.0
906,1265.0,1175.0,953.0,1362.0,903.0
907,1264.0,1175.0,953.0,1360.0,903.0
908,1264.0,1175.0,954.0,1361.0,903.0
909,1266.0,1176.0,953.0,1361.0,903.0
910,1263.0,1175.0,955.0,1361.0,904.0
911,1264.0,1177.0,954.0,1360.0,903.0
912,1263.0,1175.0,953.0,1363.0,904.0
913,1263.0,1175.0,954.0,1360.0,905.0
914,1264.0,1176.0,953.0,1360.0,904.0
915,1263.0,1175.0,954.0,1361.0,903.0
916,1264.0,1176.0,953.0,1360.0,904.0
917,1264.0,1176.0,953.0,1362.0,904.0
918,1263.0,1177.0,953.0,1360.0,903.0
919,1264.0,1177.0,953.0,1360.0,903.0
920,1264.0,1175.0,955.0,1360.0,904.0
921,1264.0,1175.0,954.0,1362.0,903.0
922,1264.0,1175.0,953.0,1361.0,905.0
923,1263.0,1175.0,954.0,1361.0,903.0
924,1264.0,1175.0,953.0,1363.0,903.0
925,1265.0,1175.0,954.0,1361.0,903.0
926,1264.0,1177.0,953.0,1363.0,903.0
927,1263.0,1175.0,953.0,1361.0,904.0
928,1264.0,1175.0,953.0,1361.0,903.0
929,1263.0,1175.0,955.0,1361.0,903.0
930,1263.0,1177.0,954.0,1361.0,903.0
931,1264.0,1176.0,955.0,1362.0,904.0
932,1266.0,1176.0,953.0,1360.0,904.0
933,1264.0,1175.0,953.0,1360.0,903.0
934,1266.0,1175.0,953.0,1360.0,903.0
935,1263.0,1175.0,955.0,1361.0,903.0
936,1263.0,1177.0,954.0,1361.0,904.0
937,1264.0,1175.0,953.0,1360.0,903.0
938,1264.0,1175.0,954.0,1360.0,905.0
939,1263.0,1176.0,953.0,1361.0,904.0
940,1263.0,1175.0,953.0,1362.0,904.0
941,1264.0,1176.0,954.0,1360.0,905.0
942,1265.0,1175.0,953.0,1362.0,903.0
943,1263.0,1175.0,953.0,1360.0,904.0
944,1264.0,1175.0,953.0,1360.0,903.0
945,1264.0,1175.0,953.0,1360.0,903.0
946,1264.0,1175.0,954.0,1360.0,904.0
947,1264.0,1176.0,953.0,1361.0,903.0
948,1263.0,1175.0,954.0,1360.0,904.0
949,1263.0,1176.0,953.0,1361.0,904.0
950,1263.0,1176.0,953.0,1361.0,903.0
951,1264.0,1175.0,953.0,1362.0,904.0
952,1263.0,1176.0,953.0,1361.0,904.0
953,1266.0,1175.0,953.0,1360.0,903.0
954,1264.0,1175.0,954.0,1364.0,904.0
955,1264.0,1175.0,953.0,1362.0,903.0
956,1264.0,1176.0,953.0,1361.0,903.0
957,1264.0,1176.0,953.0,1360.0,903.0
958,1264.0,1176.0,953.0,1363.0,903.0
959,1264.0,1176.0,954.0,1362.0,903.0
960,1263.0,1177.0,953.0,1361.0,903.0
961,1263.0,1176.0,954.0,1362.0,904.0
962,1263.0,1176.0,954.0,1362.0,904.0
963,1263.0,1176.0,953.0,1360.0,904.0
964,1264.0,1176.0,953.0,1360.0,906.0
965,1264.0,1176.0,955.0,1362.0,903.0
966,1264.0,1175.0,954.0,1362.0,903.0
967,1264.0,1175.0,953.0,1361.0,903.0
968,1264.0,1175.0,953.0,1361.0,904.0
969,1265.0,1177.0,953.0,1360.0,903.0
970,1265.0,1175.0,953.0,1362.0,903.0
971,1263.0,1176.0,953.0,1360.0,903.0
972,1264.0,1176.0,953.0,1361.0,903.0
973,1263.0,1175.0,953.0,1361.0,903.0
974,1263.0,1175.0,954.0,1361.0,903.0
975,1264.0,1176.0,953.0,1360.0,903.0
976,1264.0,1175.0,953.0,1360.0,903.0
977,1263.0,1175.0,955.0,1360.0,903.0
978,1265.0,1177.0,953.0,1363.0,903.0
979,1264.0,1175.0,954.0,1360.0,903.0
980,1264.0,1175.0,953.0,1360.0,903.0
981,1263.0,1175.0,953.0,1360.0,903.0
982,1264.0,1175.0,953.0,1360.0,903.0
983,1263.0,1175.0,953.0,1360.0,903.0
984,1265.0,1175.0,953.0,1361.0,903.0
985,1263.0,1175.0,953.0,1360.0,903.0
986,1263.0,1176.0,953.0,1360.0,903.0
987,1263.0,1175.0,953.0,1360.0,903.0
988,1263.0,1176.0,953.0,1360.0,903.0
989,1263.0,1175.0,953.0,1360.0,903.0
990,1263.0,1175.0,954.0,1361.0,903.0
991,1263.0,1175.0,953.0,1360.0,904.0
992,1263.0,1175.0,953.0,1362.0,903.0
993,1263.0,1175.0,953.0,1360.0,903.0
994,1263.0,1175.0,953.0,1361.0,903.0
995,1263.0,1175.0,953.0,1360.0,904.0
996,1263.0,1175.0,953.0,1360.0,903.0
997,1263.0,1175.0,953.0,1360.0,904.0
998,1264.0,1176.0,953.0,1361.0,903.0
999,1263.0,1175.0,953.0,1360.0,903.0
1000,1263.0,1176.0,954.0,1361.0,903.0
1001,1264.0,1176.0,953.0,1360.0,903.0
1002,1264.0,1178.0,955.0,1360.0,903.0
1003,1264.0,1175.0,953.0,1361.0,903.0
1004,1263.0,1175.0,953.0,1360.0,903.0
1005,1263.0,1175.0,955.0,1360.0,903.0
1006,1264.0,1176.0,953.0,1360.0,903.0
1007,1264.0,1176.0,953.0,1361.0,903.0
1008,1265.0,1175.0,953.0,1361.0,903.0
1009,1265.0,1175.0,953.0,1364.0,904.0
1010,1263.0,1175.0,953.0,1364.0,903.0
1011,1263.0,1177.0,953.0,1362.0,903.0
1012,1265.0,1177.0,953.0,1362.0,903.0
1013,1263.0,1175.0,954.0,1360.0,905.0
1014,1264.0,1175.0,953.0,1360.0,903.0
1015,1263.0,1176.0,953.0,1361.0,903.0
1016,1264.0,1176.0,953.0,1360.0,903.0
1017,1263.0,1175.0,953.0,1362.0,903.0
1018,1263.0,1175.0,953.0,1361.0,903.0
1019,1264.0,1175.0,953.0,1361.0,903.0
1020,1264.0,1175.0,953.0,1362.0,903.0
1021,1263.0,1175.0,953.0,1363.0,903.0
1022,1263.0,1175.0,954.0,1360.0,903.0
1023,1264.0,1175.0,953.0,1362.0,903.0
1024,1263.0,1175.0,953.0,1360.0,904.0
1025,1263.0,1175.0,953.0,1361.0,903.0
1026,1263.0,1175.0,953.0,1360.0,903.0
1027,1263.0,1175.0,954.0,1360.0,903.0
1028,1263.0,1175.0,954.0,1360.0,904.0
1029,1265.0,1176.0,953.0,1360.0,903.0
1030,1264.0,1176.0,953.0,1360.0,903.0
1031,1264.0,1175.0,953.0,1361.0,903.0
1032,1264.0,1175.0,954.0,1360.0,903.0
1033,1263.0,1175.0,953.0,1360.0,904.0
1034,1264.0,1175.0,953.0,1361.0,903.0
1035,1263.0,1176.0,953.0,1360.0,904.0
1036,1263.0,1175.0,953.0,1362.0,903.0
1037,1263.0,1175.0,953.0,1360.0,903.0
1038,1264.0,1175.0,953.0,1360.0,903.0
1039,1263.0,1175.0,954.0,1360.0,903.0
1040,1264.0,1175.0,953.0,1360.0,903.0
1041,1264.0,1175.0,954.0,1360.0,903.0
1042,1264.0,1175.0,953.0,1360.0,903.0
1043,1264.0,1175.0,953.0,1361.0,904.0
1044,1264.0,1177.0,953.0,1361.0,903.0
1045,1264.0,1176.0,953.0,1360.0,903.0
1046,1263.0,1176.0,953.0,1362.0,903.0
1047,1264.0,1176.0,953.0,1361.0,903.0
1048,1263.0,1175.0,954.0,1361.0,904.0
1049,1263.0,1175.0,953.0,1360.0,903.0
1050,1264.0,1175.0,953.0,1360.0,903.0
1051,1264.0,1176.0,953.0,1362.0,903.0
1052,1264.0,1175.0,953.0,1360.0,903.0
1053,1263.0,1175.0,953.0,1360.0,904.0
1054,1263.0,1175.0,953.0,1361.0,904.0
1055,1263.0,1175.0,954.0,1361.0,903.0
1056,1263.0,1177.0,953.0,1360.0,903.0
1057,1263.0,1176.0,953.0,1360.0,903.0
1058,1263.0,1177.0,953.0,1360.0,903.0
1059,1263.0,1175.0,953.0,1360.0,904.0
1060,1263.0,1176.0,953.0,1360.0,904.0
1061,1263.0,1175.0,953.0,1360.0,903.0
1062,1263.0,1175.0,953.0,1361.0,903.0
1063,1263.0,1175.0,953.0,1360.0,903.0
1064,1263.0,1175.0,953.0,1360.0,903.0
1065,1263.0,1175.0,954.0,1360.0,903.0
1066,1264.0,1175.0,953.0,1361.0,904.0
1067,1263.0,1175.0,953.0,1361.0,903.0
1068,1264.0,1175.0,953.0,1360.0,903.0
1069,1263.0,1176.0,953.0,1360.0,903.0
1070,1264.0,1175.0,953.0,1360.0,903.0
1071,1263.0,1175.0,954.0,1360.0,903.0
1072,1264.0,1175.0,953.0,1360.0,903.0
1073,1264.0,1175.0,953.0,1360.0,903.0
1074,1263.0,1175.0,953.0,1360.0,903.0
1075,1264.0,1175.0,953.0,1361.0,903.0
1076,1264.0,1175.0,953.0,1360.0,903.0
1077,1264.0,1175.0,953.0,1361.0,903.0
1078,1263.0,1175.0,953.0,1360.0,903.0
1079,1263.0,1176.0,953.0,1360.0,903.0
1080,1263.0,1175.0,953.0,1360.0,903.0
1081,1263.0,1175.0,953.0,1361.0,903.0
1082,1263.0,1175.0,953.0,1360.0,903.0
1083,1263.0,1175.0,953.0,1361.0,903.0
1084,1265.0,1175.0,956.0,1361.0,904.0
1085,1263.0,1176.0,954.0,1362.0,903.0
1086,1263.0,1175.0,954.0,1360.0,903.0
1087,1265.0,1175.0,953.0,1361.0,903.0
1088,1263.0,1175.0,953.0,1360.0,903.0
1089,1263.0,1176.0,953.0,1360.0,903.0
1090,1263.0,1175.0,954.0,1360.0,904.0
1091,1263.0,1175.0,953.0,1360.0,904.0
1092,1263.0,1175.0,953.0,1361.0,903.0
1093,1263.0,1176.0,954.0,1360.0,903.0
1094,1265.0,1175.0,953.0,1361.0,903.0
1095,1263.0,1175.0,953.0,1361.0,904.0
1096,1263.0,1177.0,953.0,1362.0,904.0
1097,1263.0,1176.0,953.0,1360.0,903.0
1098,1263.0,1175.0,953.0,1360.0,903.0
1099,1263.0,1176.0,953.0,1360.0,903.0
1100,1265.0,1175.0,954.0,1360.0,903.0
1101,1263.0,1175.0,953.0,1360.0,903.0
1102,1263.0,1176.0,954.0,1361.0,903.0
1103,1263.0,1175.0,953.0,1361.0,904.0
1104,1265.0,1175.0,953.0,1361.0,903.0
1105,1263.0,1175.0,953.0,1360.0,903.0
1106,1264.0,1175.0,953.0,1360.0,903.0
1107,1264.0,1176.0,953.0,1360.0,903.0
1108,1263.0,1176.0,953.0,1360.0,903.0
