,b1,b2,b3,b4,b5
633,453.0,417.0,392.0,467.0,366.0
634,453.0,417.0,392.0,467.0,366.0
635,453.0,417.0,392.0,466.0,366.0
636,453.0,417.0,392.0,467.0,366.0
637,453.0,418.0,392.0,466.0,366.0
638,453.0,417.0,392.0,466.0,366.0
639,453.0,417.0,392.0,467.0,366.0
640,453.0,417.0,392.0,466.0,366.0
641,453.0,417.0,392.0,467.0,366.0
642,453.0,417.0,392.0,466.0,366.0
643,453.0,417.0,392.0,466.0,366.0
644,453.0,417.0,392.0,466.0,366.0
645,453.0,417.0,392.0,467.0,366.0
646,453.0,417.0,392.0,467.0,366.0
647,453.0,417.0,392.0,466.0,366.0
648,453.0,417.0,392.0,466.0,366.0
649,453.0,418.0,392.0,466.0,366.0
650,453.0,417.0,392.0,466.0,366.0
651,454.0,417.0,392.0,466.0,366.0
652,453.0,417.0,392.0,466.0,366.0
653,453.0,417.0,392.0,466.0,367.0
654,454.0,417.0,392.0,466.0,366.0
655,453.0,417.0,393.0,466.0,366.0
656,453.0,417.0,392.0,466.0,366.0
657,453.0,417.0,392.0,467.0,366.0
658,453.0,417.0,392.0,466.0,366.0
659,453.0,417.0,392.0,466.0,366.0
660,453.0,417.0,393.0,466.0,366.0
661,454.0,417.0,392.0,466.0,366.0
662,453.0,417.0,392.0,466.0,366.0
663,453.0,417.0,392.0,466.0,366.0
664,454.0,417.0,392.0,466.0,366.0
665,454.0,417.0,393.0,466.0,366.0
666,453.0,417.0,392.0,466.0,366.0
667,453.0,417.0,392.0,467.0,366.0
668,453.0,417.0,392.0,466.0,366.0
669,453.0,417.0,392.0,466.0,366.0
670,453.0,417.0,392.0,466.0,366.0
671,453.0,417.0,392.0,466.0,366.0
672,453.0,417.0,392.0,466.0,366.0
673,453.0,417.0,392.0,466.0,366.0
674,453.0,417.0,392.0,466.0,366.0
675,453.0,417.0,392.0,466.0,366.0
676,453.0,418.0,392.0,466.0,366.0
677,453.0,417.0,392.0,468.0,366.0
678,453.0,417.0,392.0,467.0,366.0
679,453.0,417.0,392.0,466.0,366.0
680,453.0,417.0,392.0,466.0,366.0
681,453.0,418.0,392.0,466.0,366.0
682,453.0,417.0,392.0,466.0,366.0
683,453.0,417.0,392.0,466.0,366.0
684,453.0,417.0,392.0,466.0,366.0
685,453.0,417.0,392.0,466.0,366.0
686,453.0,417.0,392.0,466.0,366.0
687,454.0,417.0,392.0,466.0,366.0
688,453.0,417.0,392.0,466.0,366.0
689,453.0,417.0,392.0,466.0,366.0
690,453.0,417.0,392.0,466.0,366.0
691,453.0,417.0,392.0,466.0,366.0
692,453.0,417.0,392.0,466.0,366.0
693,454.0,417.0,392.0,467.0,366.0
694,453.0,417.0,392.0,466.0,366.0
695,453.0,417.0,392.0,466.0,367.0
696,453.0,417.0,392.0,466.0,366.0
697,453.0,417.0,392.0,466.0,367.0
698,453.0,417.0,392.0,466.0,366.0
699,453.0,417.0,392.0,467.0,366.0
700,453.0,417.0,392.0,466.0,366.0
701,453.0,417.0,392.0,466.0,366.0
702,453.0,418.0,392.0,466.0,366.0
703,453.0,417.0,392.0,466.0,366.0
704,453.0,417.0,392.0,466.0,366.0
705,453.0,417.0,392.0,466.0,366.0
706,453.0,417.0,392.0,466.0,366.0
707,454.0,418.0,392.0,466.0,366.0
708,453.0,417.0,392.0,466.0,366.0
709,453.0,417.0,392.0,466.0,366.0
710,454.0,417.0,392.0,466.0,366.0
711,453.0,417.0,392.0,466.0,366.0
712,453.0,417.0,392.0,466.0,366.0
713,454.0,417.0,392.0,467.0,366.0
714,454.0,417.0,392.0,466.0,366.0
715,453.0,417.0,392.0,466.0,366.0
716,453.0,417.0,392.0,466.0,366.0
717,453.0,417.0,392.0,468.0,366.0
718,453.0,417.0,392.0,466.0,366.0
719,453.0,417.0,392.0,466.0,366.0
720,453.0,417.0,392.0,466.0,366.0
721,453.0,417.0,392.0,466.0,366.0
722,454.0,418.0,392.0,466.0,366.0
723,453.0,417.0,392.0,467.0,366.0
724,453.0,417.0,392.0,466.0,366.0
725,453.0,417.0,392.0,466.0,366.0
726,453.0,417.0,392.0,466.0,366.0
727,453.0,417.0,392.0,466.0,366.0
728,453.0,417.0,392.0,466.0,366.0
729,453.0,417.0,392.0,466.0,367.0
730,453.0,417.0,392.0,466.0,366.0
731,454.0,417.0,392.0,466.0,366.0
732,453.0,417.0,393.0,466.0,366.0
733,453.0,417.0,392.0,466.0,366.0
734,453.0,419.0,392.0,467.0,366.0
735,453.0,419.0,392.0,466.0,366.0
736,453.0,417.0,392.0,466.0,366.0
737,453.0,417.0,392.0,466.0,366.0
738,453.0,417.0,392.0,467.0,366.0
739,453.0,417.0,392.0,466.0,366.0
740,453.0,417.0,392.0,466.0,367.0
741,453.0,417.0,392.0,466.0,366.0
742,454.0,417.0,392.0,467.0,366.0
743,453.0,417.0,392.0,467.0,366.0
744,453.0,417.0,392.0,467.0,366.0
745,453.0,417.0,392.0,466.0,366.0
746,453.0,417.0,392.0,466.0,366.0
747,453.0,417.0,392.0,466.0,366.0
748,453.0,417.0,392.0,467.0,366.0
749,453.0,417.0,392.0,467.0,366.0
750,453.0,417.0,392.0,466.0,366.0
751,453.0,417.0,392.0,466.0,366.0
752,453.0,417.0,392.0,466.0,366.0
753,453.0,417.0,392.0,466.0,366.0
754,454.0,417.0,392.0,466.0,366.0
755,453.0,417.0,392.0,467.0,366.0
756,453.0,417.0,392.0,466.0,366.0
757,453.0,417.0,392.0,467.0,366.0
758,453.0,417.0,392.0,466.0,366.0
759,453.0,417.0,392.0,466.0,366.0
760,453.0,417.0,392.0,466.0,366.0
761,453.0,417.0,392.0,466.0,366.0
762,453.0,417.0,392.0,466.0,366.0
763,453.0,417.0,392.0,466.0,366.0
764,453.0,417.0,392.0,467.0,366.0
765,453.0,417.0,392.0,466.0,366.0
766,453.0,417.0,392.0,466.0,366.0
767,453.0,417.0,392.0,466.0,366.0
768,453.0,417.0,392.0,466.0,366.0
769,453.0,417.0,392.0,466.0,366.0
770,453.0,417.0,392.0,466.0,366.0
771,453.0,417.0,392.0,466.0,366.0
772,453.0,417.0,392.0,466.0,366.0
773,453.0,417.0,392.0,466.0,366.0
774,453.0,417.0,392.0,466.0,366.0
775,453.0,417.0,392.0,466.0,366.0
776,453.0,417.0,392.0,466.0,367.0
777,453.0,417.0,392.0,466.0,366.0
778,453.0,417.0,392.0,466.0,366.0
779,453.0,417.0,392.0,466.0,366.0
780,453.0,417.0,392.0,466.0,366.0
781,453.0,417.0,392.0,466.0,366.0
782,453.0,417.0,392.0,466.0,366.0
783,453.0,417.0,392.0,466.0,366.0
784,453.0,417.0,392.0,466.0,366.0
785,453.0,417.0,392.0,466.0,366.0
786,453.0,417.0,392.0,466.0,366.0
787,453.0,417.0,392.0,466.0,366.0
788,453.0,417.0,392.0,466.0,366.0
789,453.0,417.0,392.0,466.0,366.0
790,453.0,417.0,392.0,466.0,366.0
791,453.0,417.0,392.0,466.0,366.0
792,453.0,417.0,392.0,466.0,366.0
793,453.0,417.0,392.0,466.0,366.0
794,453.0,417.0,392.0,466.0,366.0
795,453.0,417.0,392.0,466.0,366.0
796,453.0,417.0,392.0,466.0,366.0
797,453.0,417.0,392.0,466.0,366.0
798,453.0,417.0,392.0,466.0,366.0
799,453.0,417.0,392.0,466.0,366.0
800,453.0,417.0,392.0,466.0,366.0
801,453.0,417.0,392.0,466.0,366.0
802,453.0,417.0,392.0,466.0,366.0
803,454.0,417.0,392.0,466.0,366.0
804,453.0,417.0,392.0,466.0,366.0
805,453.0,417.0,392.0,466.0,366.0
806,453.0,417.0,392.0,466.0,366.0
807,453.0,417.0,392.0,466.0,366.0
808,454.0,417.0,392.0,466.0,366.0
809,453.0,417.0,392.0,466.0,366.0
810,453.0,417.0,392.0,466.0,366.0
811,453.0,417.0,392.0,466.0,366.0
812,453.0,417.0,392.0,466.0,366.0
813,453.0,417.0,392.0,466.0,366.0
814,453.0,417.0,392.0,466.0,366.0
815,453.0,417.0,392.0,466.0,366.0
816,453.0,417.0,392.0,466.0,366.0
817,453.0,417.0,392.0,466.0,366.0
818,453.0,417.0,392.0,466.0,366.0
819,453.0,417.0,392.0,466.0,366.0
820,453.0,417.0,392.0,466.0,366.0
821,453.0,417.0,392.0,466.0,366.0
822,453.0,417.0,392.0,466.0,366.0
823,453.0,417.0,392.0,466.0,366.0
824,453.0,417.0,392.0,466.0,366.0
825,453.0,417.0,392.0,466.0,366.0
826,453.0,417.0,392.0,466.0,366.0
827,453.0,417.0,392.0,466.0,366.0
828,453.0,417.0,392.0,466.0,366.0
829,453.0,417.0,392.0,466.0,366.0
830,453.0,417.0,392.0,466.0,366.0
831,453.0,417.0,392.0,466.0,366.0
832,453.0,417.0,392.0,466.0,366.0
833,453.0,417.0,392.0,466.0,366.0
834,454.0,417.0,392.0,466.0,366.0
835,453.0,417.0,392.0,466.0,366.0
836,453.0,417.0,392.0,466.0,366.0
837,453.0,417.0,392.0,466.0,366.0
838,453.0,417.0,392.0,466.0,366.0
839,453.0,417.0,392.0,466.0,366.0
840,453.0,417.0,392.0,466.0,366.0
841,453.0,417.0,392.0,466.0,366.0
842,453.0,417.0,392.0,466.0,366.0
843,453.0,417.0,392.0,466.0,366.0
844,453.0,417.0,393.0,466.0,366.0
845,453.0,417.0,392.0,466.0,366.0
846,453.0,417.0,392.0,466.0,366.0
847,453.0,417.0,392.0,466.0,366.0
848,453.0,417.0,392.0,466.0,366.0
849,453.0,417.0,392.0,466.0,366.0
850,453.0,417.0,392.0,466.0,366.0
851,453.0,417.0,392.0,467.0,366.0
852,453.0,417.0,392.0,466.0,366.0
853,453.0,417.0,392.0,466.0,366.0
854,453.0,417.0,392.0,466.0,366.0
855,453.0,417.0,392.0,466.0,366.0
856,453.0,417.0,392.0,466.0,366.0
857,453.0,417.0,392.0,466.0,366.0
858,453.0,417.0,392.0,466.0,366.0
859,453.0,417.0,392.0,466.0,366.0
860,453.0,417.0,392.0,466.0,366.0
861,453.0,417.0,392.0,466.0,366.0
862,453.0,417.0,392.0,466.0,366.0
863,453.0,417.0,392.0,466.0,366.0
864,453.0,417.0,392.0,466.0,366.0
865,453.0,417.0,392.0,466.0,366.0
866,453.0,417.0,392.0,466.0,366.0
867,453.0,417.0,392.0,466.0,366.0
868,453.0,417.0,392.0,466.0,366.0
869,453.0,417.0,392.0,466.0,366.0
870,453.0,417.0,392.0,467.0,366.0
871,453.0,417.0,392.0,466.0,366.0
872,453.0,417.0,392.0,466.0,366.0
873,453.0,417.0,392.0,466.0,366.0
874,453.0,417.0,392.0,466.0,366.0
875,453.0,417.0,392.0,466.0,366.0
876,453.0,417.0,392.0,466.0,366.0
877,453.0,417.0,392.0,466.0,366.0
878,453.0,417.0,392.0,466.0,366.0
879,453.0,417.0,392.0,466.0,366.0
880,453.0,417.0,392.0,466.0,366.0
881,453.0,417.0,392.0,466.0,366.0
882,453.0,417.0,392.0,466.0,366.0
883,453.0,417.0,392.0,466.0,366.0
884,453.0,417.0,392.0,466.0,366.0
885,453.0,417.0,392.0,466.0,366.0
886,453.0,417.0,392.0,466.0,366.0
887,453.0,417.0,392.0,466.0,366.0
888,453.0,417.0,392.0,466.0,366.0
889,453.0,417.0,392.0,466.0,366.0
890,453.0,417.0,392.0,466.0,366.0
891,453.0,417.0,392.0,466.0,366.0
892,453.0,417.0,392.0,466.0,366.0
893,453.0,417.0,392.0,466.0,366.0
894,453.0,417.0,392.0,466.0,366.0
895,453.0,417.0,392.0,466.0,366.0
896,453.0,417.0,394.0,466.0,366.0
897,453.0,417.0,392.0,466.0,366.0
898,453.0,417.0,392.0,466.0,366.0
899,453.0,417.0,392.0,466.0,366.0
900,453.0,417.0,392.0,466.0,366.0
901,453.0,417.0,392.0,466.0,366.0
902,453.0,417.0,392.0,466.0,366.0
903,453.0,417.0,392.0,467.0,366.0
904,453.0,417.0,392.0,466.0,366.0
905,453.0,417.0,392.0,466.0,366.0
906,453.0,417.0,392.0,466.0,366.0
907,453.0,417.0,392.0,466.0,366.0
908,453.0,417.0,392.0,466.0,366.0
909,453.0,417.0,392.0,466.0,366.0
910,453.0,417.0,392.0,466.0,366.0
911,453.0,417.0,392.0,466.0,366.0
912,453.0,417.0,392.0,466.0,366.0
913,453.0,417.0,392.0,466.0,366.0
914,453.0,417.0,392.0,466.0,366.0
915,453.0,418.0,392.0,466.0,366.0
916,453.0,417.0,392.0,466.0,366.0
917,453.0,417.0,392.0,466.0,366.0
918,453.0,417.0,392.0,466.0,366.0
919,453.0,417.0,392.0,466.0,366.0
920,453.0,417.0,392.0,466.0,366.0
921,453.0,417.0,392.0,466.0,366.0
922,453.0,417.0,392.0,466.0,366.0
923,453.0,417.0,392.0,466.0,366.0
924,453.0,417.0,392.0,466.0,366.0
925,453.0,417.0,392.0,466.0,366.0
926,453.0,417.0,392.0,466.0,366.0
927,453.0,417.0,392.0,466.0,366.0
928,453.0,417.0,392.0,466.0,366.0
929,453.0,417.0,392.0,466.0,366.0
930,453.0,417.0,392.0,466.0,366.0
931,453.0,417.0,392.0,466.0,366.0
932,453.0,417.0,392.0,466.0,366.0
933,453.0,417.0,392.0,466.0,366.0
934,453.0,417.0,392.0,466.0,366.0
935,453.0,417.0,392.0,466.0,366.0
936,453.0,417.0,392.0,466.0,366.0
937,453.0,417.0,392.0,466.0,366.0
938,453.0,417.0,392.0,466.0,366.0
939,453.0,417.0,392.0,466.0,366.0
940,453.0,417.0,392.0,466.0,366.0
941,453.0,417.0,392.0,466.0,366.0
942,453.0,417.0,392.0,466.0,366.0
943,453.0,417.0,392.0,466.0,366.0
944,453.0,417.0,392.0,466.0,366.0
945,453.0,417.0,392.0,466.0,366.0
946,453.0,417.0,392.0,466.0,366.0
947,453.0,417.0,392.0,466.0,366.0
948,453.0,417.0,392.0,466.0,366.0
949,453.0,417.0,392.0,466.0,366.0
950,453.0,417.0,392.0,466.0,366.0
951,453.0,417.0,392.0,466.0,366.0
952,453.0,417.0,392.0,466.0,366.0
953,453.0,417.0,392.0,466.0,366.0
954,453.0,417.0,392.0,466.0,366.0
955,453.0,417.0,392.0,466.0,366.0
956,453.0,417.0,392.0,467.0,366.0
957,453.0,417.0,392.0,466.0,366.0
958,453.0,417.0,392.0,466.0,366.0
959,453.0,417.0,392.0,466.0,366.0
960,453.0,417.0,392.0,466.0,366.0
961,453.0,417.0,392.0,466.0,366.0
962,453.0,417.0,392.0,466.0,366.0
963,453.0,417.0,392.0,466.0,366.0
964,453.0,417.0,392.0,466.0,366.0
965,453.0,417.0,392.0,466.0,366.0
966,453.0,417.0,392.0,466.0,366.0
967,453.0,417.0,392.0,466.0,366.0
968,453.0,417.0,392.0,466.0,366.0
969,453.0,417.0,392.0,466.0,366.0
970,453.0,417.0,392.0,466.0,366.0
971,453.0,417.0,392.0,466.0,366.0
972,453.0,417.0,392.0,466.0,366.0
973,453.0,417.0,392.0,466.0,366.0
974,453.0,417.0,392.0,466.0,366.0
975,453.0,417.0,392.0,466.0,366.0
976,453.0,417.0,392.0,466.0,366.0
977,453.0,417.0,392.0,466.0,366.0
978,453.0,417.0,392.0,466.0,366.0
979,453.0,417.0,392.0,466.0,366.0
980,453.0,417.0,392.0,466.0,366.0
981,453.0,417.0,392.0,466.0,366.0
982,453.0,417.0,392.0,466.0,366.0
983,453.0,417.0,392.0,466.0,366.0
984,453.0,417.0,392.0,466.0,366.0
985,453.0,417.0,392.0,466.0,366.0
986,453.0,417.0,392.0,466.0,366.0
987,453.0,417.0,392.0,466.0,366.0
988,453.0,417.0,392.0,466.0,366.0
989,453.0,417.0,392.0,466.0,366.0
990,453.0,417.0,392.0,466.0,366.0
991,453.0,417.0,392.0,466.0,366.0
992,453.0,417.0,392.0,466.0,366.0
993,453.0,417.0,392.0,466.0,366.0
994,453.0,417.0,392.0,466.0,366.0
995,453.0,417.0,392.0,466.0,366.0
996,453.0,417.0,392.0,466.0,366.0
997,453.0,417.0,392.0,466.0,366.0
998,453.0,417.0,392.0,466.0,366.0
999,453.0,417.0,392.0,466.0,366.0
1000,453.0,417.0,392.0,466.0,366.0
1001,453.0,417.0,392.0,466.0,366.0
1002,453.0,417.0,392.0,466.0,366.0
1003,453.0,417.0,392.0,466.0,366.0
1004,453.0,417.0,392.0,466.0,366.0
1005,453.0,417.0,392.0,466.0,366.0
1006,453.0,417.0,392.0,466.0,366.0
1007,453.0,417.0,392.0,466.0,366.0
1008,453.0,417.0,392.0,466.0,366.0
1009,453.0,417.0,392.0,466.0,366.0
1010,453.0,417.0,392.0,466.0,366.0
1011,453.0,417.0,392.0,466.0,366.0
1012,453.0,417.0,392.0,466.0,366.0
1013,453.0,417.0,392.0,466.0,366.0
1014,453.0,417.0,392.0,466.0,366.0
1015,453.0,417.0,392.0,466.0,366.0
1016,453.0,417.0,392.0,466.0,366.0
1017,453.0,417.0,392.0,466.0,366.0
1018,453.0,417.0,392.0,466.0,366.0
1019,453.0,417.0,392.0,466.0,366.0
1020,453.0,417.0,392.0,466.0,366.0
1021,453.0,417.0,392.0,466.0,366.0
1022,453.0,417.0,392.0,466.0,366.0
1023,453.0,417.0,392.0,466.0,366.0
1024,453.0,417.0,392.0,466.0,366.0
1025,453.0,417.0,392.0,466.0,366.0
1026,453.0,417.0,392.0,466.0,366.0
1027,453.0,417.0,392.0,466.0,366.0
1028,453.0,417.0,392.0,466.0,366.0
1029,453.0,417.0,392.0,466.0,366.0
1030,453.0,417.0,392.0,466.0,366.0
1031,453.0,417.0,392.0,466.0,366.0
1032,453.0,417.0,392.0,466.0,366.0
1033,453.0,417.0,392.0,466.0,366.0
1034,453.0,417.0,392.0,466.0,366.0
1035,453.0,417.0,392.0,466.0,366.0
1036,453.0,417.0,392.0,466.0,366.0
1037,453.0,417.0,392.0,466.0,366.0
1038,453.0,417.0,392.0,466.0,366.0
1039,453.0,417.0,392.0,466.0,366.0
1040,454.0,417.0,392.0,466.0,366.0
1041,453.0,417.0,392.0,466.0,366.0
1042,453.0,417.0,392.0,466.0,366.0
1043,453.0,417.0,392.0,466.0,366.0
1044,453.0,417.0,392.0,466.0,366.0
1045,453.0,417.0,392.0,466.0,366.0
1046,453.0,417.0,392.0,466.0,366.0
1047,453.0,417.0,392.0,466.0,366.0
1048,453.0,417.0,392.0,466.0,366.0
1049,453.0,417.0,392.0,466.0,366.0
1050,453.0,417.0,392.0,466.0,366.0
1051,453.0,417.0,392.0,466.0,366.0
1052,453.0,417.0,392.0,466.0,366.0
1053,453.0,417.0,392.0,466.0,366.0
1054,453.0,417.0,392.0,466.0,366.0
1055,453.0,417.0,392.0,466.0,366.0
1056,453.0,417.0,392.0,466.0,366.0
1057,453.0,417.0,392.0,466.0,366.0
1058,453.0,417.0,392.0,466.0,366.0
1059,453.0,417.0,392.0,466.0,366.0
1060,453.0,417.0,392.0,466.0,366.0
1061,453.0,417.0,392.0,466.0,366.0
1062,453.0,417.0,392.0,466.0,366.0
1063,453.0,417.0,392.0,466.0,366.0
1064,453.0,417.0,392.0,466.0,366.0
1065,453.0,417.0,392.0,466.0,366.0
1066,453.0,417.0,392.0,466.0,366.0
1067,453.0,417.0,392.0,466.0,366.0
1068,453.0,417.0,392.0,466.0,366.0
1069,453.0,417.0,392.0,466.0,366.0
1070,453.0,417.0,392.0,466.0,366.0
1071,453.0,417.0,392.0,466.0,366.0
1072,453.0,417.0,392.0,466.0,366.0
1073,453.0,417.0,392.0,466.0,366.0
1074,453.0,417.0,392.0,466.0,366.0
1075,453.0,417.0,392.0,466.0,366.0
1076,453.0,417.0,392.0,466.0,366.0
1077,453.0,417.0,392.0,466.0,366.0
1078,453.0,417.0,392.0,466.0,366.0
1079,453.0,417.0,392.0,466.0,366.0
1080,453.0,417.0,392.0,466.0,366.0
1081,453.0,417.0,392.0,466.0,366.0
1082,453.0,417.0,392.0,466.0,366.0
1083,453.0,417.0,392.0,466.0,366.0
1084,453.0,417.0,392.0,466.0,366.0
1085,453.0,417.0,392.0,466.0,366.0
1086,453.0,417.0,392.0,466.0,366.0
1087,453.0,417.0,392.0,466.0,366.0
1088,453.0,417.0,392.0,466.0,366.0
1089,453.0,417.0,392.0,466.0,366.0
1090,453.0,417.0,392.0,466.0,366.0
1091,453.0,417.0,392.0,466.0,366.0
1092,453.0,417.0,392.0,466.0,366.0
1093,453.0,417.0,392.0,466.0,366.0
1094,453.0,417.0,392.0,466.0,366.0
1095,453.0,417.0,392.0,466.0,366.0
1096,453.0,417.0,392.0,466.0,366.0
1097,453.0,417.0,392.0,466.0,366.0
1098,453.0,417.0,392.0,466.0,366.0
1099,453.0,417.0,392.0,466.0,366.0
1100,453.0,417.0,392.0,466.0,366.0
1101,453.0,417.0,392.0,466.0,366.0
1102,453.0,417.0,392.0,466.0,366.0
1103,453.0,417.0,392.0,466.0,366.0
1104,453.0,417.0,392.0,466.0,366.0
1105,453.0,417.0,392.0,466.0,366.0
1106,453.0,417.0,392.0,466.0,366.0
1107,453.0,417.0,392.0,466.0,366.0
1108,453.0,417.0,392.0,466.0,366.0
1109,453.0,417.0,392.0,466.0,366.0
1110,453.0,417.0,392.0,466.0,366.0
1111,453.0,417.0,392.0,466.0,366.0
1112,453.0,417.0,392.0,466.0,366.0
1113,453.0,417.0,392.0,466.0,366.0
1114,453.0,417.0,392.0,466.0,366.0
1115,453.0,417.0,392.0,466.0,366.0
1116,453.0,417.0,392.0,466.0,366.0
1117,453.0,417.0,392.0,466.0,366.0
1118,453.0,417.0,392.0,466.0,366.0
1119,453.0,417.0,392.0,466.0,366.0
1120,453.0,417.0,392.0,466.0,366.0
1121,453.0,417.0,392.0,466.0,366.0
1122,453.0,417.0,392.0,466.0,366.0
1123,453.0,417.0,392.0,466.0,366.0
1124,453.0,417.0,392.0,466.0,366.0
1125,453.0,417.0,392.0,466.0,366.0
1126,453.0,417.0,392.0,466.0,366.0
1127,453.0,417.0,392.0,466.0,366.0
1128,453.0,417.0,392.0,466.0,366.0
1129,453.0,417.0,392.0,466.0,366.0
1130,453.0,417.0,392.0,466.0,366.0
1131,453.0,417.0,392.0,466.0,366.0
1132,453.0,417.0,392.0,466.0,366.0
1133,453.0,417.0,392.0,466.0,366.0
1134,453.0,417.0,392.0,466.0,366.0
1135,453.0,417.0,392.0,466.0,366.0
1136,453.0,417.0,392.0,466.0,366.0
1137,453.0,417.0,392.0,466.0,366.0
1138,453.0,417.0,392.0,466.0,366.0
1139,453.0,417.0,392.0,466.0,366.0
1140,453.0,417.0,392.0,466.0,366.0
1141,453.0,417.0,392.0,466.0,366.0
1142,453.0,417.0,392.0,466.0,366.0
1143,453.0,417.0,392.0,466.0,366.0
1144,453.0,417.0,392.0,466.0,366.0
1145,453.0,417.0,392.0,466.0,366.0
1146,453.0,417.0,392.0,466.0,366.0
1147,453.0,417.0,392.0,466.0,366.0
1148,453.0,417.0,392.0,466.0,366.0
1149,453.0,417.0,392.0,466.0,366.0
1150,453.0,417.0,392.0,466.0,366.0
1151,453.0,417.0,392.0,466.0,366.0
1152,453.0,417.0,392.0,466.0,366.0
1153,453.0,417.0,392.0,466.0,366.0
1154,453.0,417.0,392.0,466.0,366.0
1155,453.0,417.0,392.0,466.0,366.0
1156,453.0,417.0,392.0,466.0,366.0
1157,453.0,417.0,392.0,466.0,366.0
1158,453.0,417.0,392.0,466.0,366.0
1159,453.0,417.0,392.0,466.0,366.0
1160,453.0,417.0,392.0,466.0,366.0
1161,453.0,417.0,392.0,466.0,366.0
1162,453.0,417.0,392.0,466.0,366.0
1163,453.0,417.0,392.0,466.0,366.0
1164,453.0,417.0,392.0,466.0,366.0
1165,453.0,417.0,392.0,466.0,366.0
1166,453.0,417.0,392.0,466.0,366.0
1167,453.0,417.0,392.0,466.0,366.0
1168,453.0,417.0,392.0,466.0,366.0
1169,453.0,417.0,392.0,466.0,366.0
1170,453.0,417.0,392.0,466.0,366.0
1171,453.0,417.0,392.0,466.0,366.0
1172,453.0,417.0,392.0,466.0,366.0
1173,453.0,417.0,392.0,466.0,366.0
1174,453.0,417.0,392.0,466.0,366.0
1175,453.0,417.0,392.0,466.0,366.0
1176,453.0,417.0,392.0,466.0,366.0
1177,453.0,417.0,392.0,466.0,366.0
1178,453.0,417.0,392.0,466.0,366.0
1179,453.0,417.0,392.0,466.0,366.0
1180,453.0,417.0,392.0,466.0,366.0
1181,453.0,417.0,392.0,466.0,366.0
1182,453.0,417.0,392.0,466.0,366.0
1183,453.0,417.0,392.0,466.0,366.0
1184,453.0,417.0,392.0,466.0,366.0
1185,453.0,417.0,392.0,466.0,366.0
1186,453.0,417.0,392.0,466.0,366.0
1187,453.0,417.0,392.0,466.0,366.0
1188,453.0,417.0,392.0,466.0,366.0
1189,453.0,417.0,392.0,466.0,366.0
1190,453.0,417.0,392.0,466.0,366.0
1191,453.0,417.0,392.0,466.0,366.0
1192,453.0,417.0,392.0,466.0,366.0
1193,453.0,417.0,392.0,466.0,366.0
1194,453.0,417.0,392.0,466.0,366.0
1195,453.0,417.0,392.0,466.0,366.0
1196,453.0,417.0,392.0,466.0,366.0
1197,453.0,417.0,392.0,466.0,366.0
1198,453.0,417.0,392.0,466.0,366.0
1199,453.0,417.0,392.0,466.0,366.0
1200,453.0,417.0,392.0,466.0,366.0
1201,453.0,417.0,392.0,466.0,366.0
1202,453.0,417.0,392.0,466.0,366.0
1203,453.0,417.0,392.0,466.0,366.0
1204,453.0,417.0,392.0,466.0,366.0
1205,453.0,417.0,392.0,466.0,366.0
1206,453.0,417.0,392.0,466.0,366.0
1207,453.0,417.0,392.0,466.0,366.0
1208,453.0,417.0,392.0,466.0,366.0
1209,453.0,417.0,392.0,466.0,366.0
1210,453.0,417.0,392.0,466.0,366.0
1211,453.0,417.0,392.0,466.0,366.0
1212,453.0,417.0,392.0,466.0,366.0
1213,453.0,417.0,392.0,466.0,366.0
1214,453.0,417.0,392.0,466.0,366.0
1215,453.0,417.0,392.0,466.0,366.0
1216,453.0,417.0,392.0,466.0,366.0
1217,453.0,417.0,392.0,466.0,366.0
1218,453.0,417.0,392.0,466.0,366.0
1219,453.0,417.0,392.0,466.0,366.0
1220,453.0,417.0,392.0,466.0,366.0
1221,453.0,417.0,392.0,466.0,366.0
1222,453.0,417.0,392.0,466.0,366.0
1223,453.0,417.0,392.0,466.0,366.0
1224,453.0,417.0,392.0,466.0,366.0
1225,453.0,417.0,392.0,466.0,366.0
1226,453.0,417.0,392.0,466.0,366.0
1227,453.0,417.0,392.0,466.0,366.0
1228,453.0,417.0,392.0,466.0,366.0
1229,453.0,417.0,392.0,466.0,366.0
1230,453.0,417.0,392.0,466.0,366.0
1231,453.0,417.0,392.0,466.0,366.0
1232,453.0,417.0,392.0,466.0,366.0
1233,453.0,417.0,392.0,466.0,366.0
1234,453.0,417.0,392.0,466.0,366.0
1235,453.0,417.0,392.0,466.0,366.0
1236,453.0,417.0,392.0,466.0,366.0
1237,453.0,417.0,392.0,466.0,366.0
1238,453.0,417.0,392.0,466.0,366.0
1239,453.0,417.0,392.0,466.0,366.0
1240,453.0,417.0,392.0,466.0,366.0
1241,453.0,417.0,392.0,466.0,366.0
1242,453.0,417.0,392.0,466.0,366.0
1243,453.0,417.0,392.0,466.0,366.0
1244,453.0,417.0,392.0,466.0,366.0
1245,453.0,417.0,392.0,466.0,366.0
1246,453.0,417.0,392.0,466.0,366.0
1247,453.0,417.0,392.0,466.0,366.0
1248,453.0,417.0,392.0,466.0,366.0
1249,453.0,417.0,392.0,466.0,366.0
1250,453.0,417.0,392.0,466.0,366.0
1251,453.0,417.0,392.0,466.0,366.0
1252,453.0,417.0,392.0,466.0,366.0
1253,453.0,417.0,392.0,466.0,366.0
1254,453.0,417.0,392.0,466.0,366.0
1255,453.0,417.0,392.0,466.0,366.0
