,IN,Phy,ON,Zoo
2023-12-17,62507941111618.35,413599503932.8933,175367722316.02118,728786216958.9254
2023-12-18,62583764592522.31,423453468259.7559,174716135874.68945,712982742294.423
2023-12-19,62633088762009.34,417789200639.7173,175194187366.35394,709711490020.1984
2023-12-20,62631984579148.87,409769715094.2028,174256386503.13086,709459199440.2104
2023-12-21,62608231810203.32,410702299503.6925,172101449573.9759,703094156120.656
2023-12-22,62597119209195.33,410178732710.0758,170079539753.3034,696658197708.2709
2023-12-23,62590018801071.88,412911234346.69543,167917174716.1173,686515716685.2751
2023-12-24,62575003221835.805,426529478333.0385,166741970122.2755,669026351332.808
2023-12-25,62508312217231.4,419176211238.864,167156809903.28598,670066951530.5043
2023-12-26,62310059647964.6,404095000732.3789,166123771527.94125,686325593509.7172
2023-12-27,62117040928549.23,416505662312.2261,163568113340.07837,680913287812.7067
2023-12-28,61956806990483.97,406088392928.8738,161880020174.02704,692878890082.4397
2023-12-29,61874081543732.0,402094309992.27246,158752959282.81607,702738714538.6632
2023-12-30,61845389270214.36,401532150616.0416,154967136811.29227,698765914321.6692
2023-12-31,61842189742449.79,400134042331.2281,151668353128.6476,694063273107.628
2024-01-01,61848587265908.18,411629394024.832,148652438772.6266,673293203690.1672
2024-01-02,61824497482572.7,420686939810.8185,147391176750.74835,655796763512.912
2024-01-03,61797813162574.91,411849716382.16125,147475504448.37793,653915434028.9231
2024-01-04,61773984601759.81,415340403351.7556,146635661417.1045,642620614854.8135
2024-01-05,61766600640859.73,422592698008.68774,146442833632.17215,629241265391.4174
2024-01-06,61769370354127.22,417431421551.10046,147217163853.82117,626864727997.1865
2024-01-07,61732984939291.74,431663430543.1084,146991253625.85645,609722016550.7068
2024-01-08,61701012380416.94,444877497343.34064,149183029296.54083,598243634756.7037
2024-01-09,61666546675059.13,429281875503.0438,152239311905.7438,605249667870.3942
2024-01-10,61607463039513.14,424119311306.8662,151842541775.75018,607133215553.6654
2024-01-11,61620348368496.57,433995498514.8946,151655905962.41626,597782896701.1028
2024-01-12,61661098000474.914,441063492473.5033,152951980074.29346,593974039654.7981
2024-01-13,61723982590982.766,453104919241.40784,155049861398.4465,590034082786.8575
2024-01-14,61768928227622.63,464699896275.9861,158317789717.7629,585376152719.064
2024-01-15,61793830793835.1,476469828459.36865,163613599814.24432,579597056736.048
2024-01-16,61805539343556.92,489523875432.8568,170639859667.83673,575087701889.2144
2024-01-17,61815557977707.52,494720670593.23145,178511042957.5926,572474279840.2104
2024-01-18,61818591320913.74,480294894471.76184,185769469000.11548,578156631413.7557
2024-01-19,61818661007930.78,461033729318.56067,190096204856.1796,587268319939.101
2024-01-20,61767168403591.43,446108432158.3013,190024172179.42834,593764955834.7659
2024-01-21,61681016986079.336,446302269063.7981,188031798188.25958,590703656366.8784
2024-01-22,61557488876988.46,439107303180.07153,186422936271.2146,597009985742.6185
2024-01-23,61420695447216.53,429351464113.89215,183811755715.11618,606762446247.6987
2024-01-24,61311557864600.125,432241964453.9643,180348872930.91132,607496245924.7273
2024-01-25,61212555133699.305,429362559032.4791,177448992757.79944,615107386199.8202
2024-01-26,61175347624007.71,425523387805.9275,174502953505.52887,624205451358.7297
2024-01-27,61127051272545.27,428528218489.5172,171174096887.22064,624534684472.0735
2024-01-28,61077159899804.17,423246714615.6592,168121337867.68762,632617323358.9329
2024-01-29,61022476622428.57,428986293892.8519,164778771906.15472,629167016705.9136
2024-01-30,60989241633561.42,433288662104.13806,162347214136.68805,626861343300.9209
2024-01-31,60951419484022.22,443644913424.4651,161058634614.8656,618157913626.7031
2024-02-01,60895580625959.56,439866089062.9348,160553318684.1029,620033656051.5121
2024-02-02,60842221384553.266,451183739038.3618,160072516735.2462,611235750505.5078
2024-02-03,60804364438746.67,467485555869.33356,161792133823.90497,600046967451.6805
2024-02-04,60783599289170.56,488057067826.35535,166269221558.38257,585779486856.2792
2024-02-05,60745677531755.96,507119817727.49054,173173090160.90817,572107367976.7253
2024-02-06,60673946429344.164,508789308454.97144,182117212123.03717,566767320066.8481
2024-02-07,60594359680180.69,525882864319.13904,190779321587.02896,555540438589.0029
2024-02-08,60509689039578.33,542409232495.11926,202588275916.86444,547989118286.51495
2024-02-09,60453304119002.76,555284860762.3704,216588930650.05087,546402614984.4555
2024-02-10,60407835101045.8,563031589053.4991,231450273535.53864,548708429412.2471
2024-02-11,60367404963462.33,553858344946.1326,247307711305.50992,559355896843.001
2024-02-12,60353871521955.15,528281308354.5499,259851092310.01703,576095559149.1455
2024-02-13,60376863214799.87,526571359340.4945,267927955333.36478,581955674796.6499
2024-02-14,60381358959539.12,546051070516.7057,276361799264.0839,579563300041.8579
2024-02-15,60377524222116.3,562641056071.6978,288036566003.4555,579578716385.0846
2024-02-16,60365524079912.35,561921909539.8947,300601083108.8273,584417585742.7532
2024-02-17,60310852780434.39,587668425386.1404,313143959207.948,581491777918.2358
2024-02-18,60265205769751.3,575915563963.7373,327937992547.3137,591166405001.4426
2024-02-19,60211045010599.39,554742831645.6074,339502497368.91833,600344923179.845
2024-02-20,60142877143482.35,549475542869.7057,347157434285.7373,603509728315.0508
2024-02-21,60085740975306.16,536413233654.3364,353887347999.35486,610420301433.3329
2024-02-22,60010020862613.54,522183768776.76294,358036499810.86035,620154503965.1431
2024-02-23,59941140729791.99,526414295746.90576,360534962530.86725,624584332303.6855
2024-02-24,59899411037511.72,545994720741.56335,363899278646.3922,622347773706.0044
2024-02-25,59904237848317.33,532771266352.88293,369004054999.6078,631587421005.5951
2024-02-26,59916635288795.56,513800744671.079,370193163240.01965,639949790122.2582
2024-02-27,59927566781514.984,536403733853.83044,370802599955.5845,634081464354.095
2024-02-28,59956752722080.39,538210454340.5846,375155764332.75024,638950660755.1635
2024-02-29,59956920247379.0,517320012774.99146,376188291193.3248,648905370754.87
2024-03-01,59934794523545.18,527173775821.17163,375480893703.4875,646375355213.1115
2024-03-02,59893412217065.914,529598476788.8521,376887266978.9073,651257700132.6165
2024-03-03,59811040684056.445,550288889077.9838,379337744301.5957,649871813801.8428
2024-03-04,59799141176925.25,549167864770.5772,383094377645.69965,655146150089.1736
2024-03-05,59773898506563.6,576782376298.4749,385319880699.9929,645987103100.4385
2024-03-06,59706584787862.07,614425189649.619,391809240943.2508,636032882735.3494
2024-03-07,59637692474914.96,640600675158.1107,404045136348.5823,632610668970.7754
2024-03-08,59539270355920.88,671337760158.0547,420843161099.7843,632450368946.0581
2024-03-09,59453647436548.86,638880390828.2876,441478901162.5715,653023604070.5273
2024-03-10,59285553201609.055,617416034652.7736,456852729015.5816,673247775625.3048
2024-03-11,59115316840078.2,611010215602.8938,471643407310.9584,693992135808.8198
2024-03-12,59020178472004.33,589834649647.6143,483387400183.7555,717078584256.8976
2024-03-13,58968029310316.414,594502833603.0115,490450687948.7478,730220480138.6027
2024-03-14,58927986799329.79,629210257048.0592,499114853747.2794,730274322978.986
2024-03-15,58951559248614.35,674037844016.4055,511156185880.1229,725796165682.5193
2024-03-16,58911061802545.17,725894150947.13,530402368494.7025,721498530491.3408
2024-03-17,58815245278614.41,790325742700.5659,557853203802.5955,718029954632.1305
2024-03-18,58681972359752.734,876469711901.467,595324943248.0063,714828070509.7971
2024-03-19,58515339001014.055,986237915090.0483,644316989726.6482,715301697843.1547
2024-03-20,58324137922967.55,1108896853316.4185,703446665001.778,723208534094.4504
2024-03-21,58174640768419.78,1180635061343.8704,772350790917.3826,745581144725.842
2024-03-22,58008354180557.68,1257158487738.2405,845267591982.2417,774412319947.8755
2024-03-23,57928887690359.44,1219752427600.7,925694252848.8688,819801436859.9327
2024-03-24,57893899790817.42,1138329887567.6714,1000711275408.1372,866523294326.5653
2024-03-25,57757096886966.625,1167756742897.8875,1074903032484.7354,903335673986.6873
2024-03-26,57730976786810.52,1097900251136.4492,1153911620413.402,950171634264.5913
2024-03-27,57664890729465.766,1071535584827.83,1226359409037.0513,986141817168.0254
2024-03-28,57576841240468.51,993545961183.4103,1297737044117.044,1025426020896.8864
2024-03-29,57431513444558.81,928426252261.1324,1363179956588.048,1059655144614.4197
2024-03-30,57342701069693.3,897788298570.3694,1419358330551.955,1083224646179.7534
2024-03-31,57299431973251.39,912446973870.9387,1463204390638.8125,1094742291743.1063
2024-04-01,57233979918240.3,955520618304.8129,1503036135677.059,1102422041416.2405
2024-04-02,57162985701761.164,996465661337.582,1542478753059.5703,1113310361552.3452
2024-04-03,57131938689564.82,979143725437.2961,1581647113413.169,1131888310380.6094
2024-04-04,57123542720942.78,959848206919.6487,1609823108473.0308,1141384814439.8071
2024-04-05,57113404184375.836,960285164229.9019,1633631341256.0544,1149247448209.9133
2024-04-06,57152686097819.75,955047007170.6857,1651297134229.6199,1156940889754.1426
2024-04-07,57237913082439.63,907528274621.7155,1672152772767.3633,1174740608192.4978
2024-04-08,57350398553951.79,844546311857.3176,1683381610733.94,1187495323442.1704
2024-04-09,57489268306535.98,731355545683.825,1688182359225.0781,1208884448445.0894
2024-04-10,57531805119643.195,720734430772.6255,1681798360800.526,1202051899232.2383
2024-04-11,57530820444314.64,751837329172.0936,1675285526713.8628,1195994101712.3345
2024-04-12,57640959534365.53,686333929619.3976,1664080734149.9688,1211638366995.5352
2024-04-13,57702917919054.805,704406555026.926,1641461817618.6038,1201303668240.7666
2024-04-14,57702219554624.31,773732581185.8772,1625565972801.1245,1186013466294.6335
2024-04-15,57680541339430.63,855998473340.5239,1619632923442.1748,1174641114062.2112
2024-04-16,57660368385834.08,912774748242.7463,1626976874491.251,1175902917595.8167
2024-04-17,57621517663403.45,979431856024.7686,1639803060192.8337,1179696119150.3481
2024-04-18,57543691950750.01,1076021241189.7198,1663615885749.2676,1182680093360.06
2024-04-19,57468438336560.87,1181962842409.9114,1698123363561.9553,1189474036136.0425
2024-04-20,57402128739756.99,1268619299967.6821,1746797659910.1746,1207385804218.7515
2024-04-21,57422441767972.99,1239959439443.8093,1804773882619.5552,1246342372180.1377
2024-04-22,57460756066283.82,1177038952514.1892,1862299414169.3157,1285856347490.738
2024-04-23,57450269927820.68,1174350175805.2854,1919314225504.209,1319940567382.3142
2024-04-24,57471961941713.47,1148452445873.9792,1975229960938.8564,1357654324028.3716
2024-04-25,57578078063541.42,1031305078219.7781,2026731444683.5679,1405521171359.111
2024-04-26,57741650521371.945,850216870838.3201,2060144346636.6736,1456991393882.5532
2024-04-27,57871721444092.78,735810183234.6217,2064200314373.3816,1487371127073.6494
2024-04-28,57997361410467.07,639599403186.2068,2045911448043.205,1518668653804.8271
2024-04-29,58124464619139.43,573891790029.0809,1998683580449.08,1544268331436.3213
2024-04-30,58189625358225.375,593002943449.0785,1934819583729.3042,1538416080618.4763
2024-05-01,58240656055367.27,624900035932.9576,1874276728091.6433,1528439006380.9297
2024-05-02,58263517225496.76,690805662953.2454,1826162407458.8062,1499820957975.5
2024-05-03,58278358869585.914,757755846058.9917,1796264432101.1897,1469676945003.609
2024-05-04,58318483518076.875,800734209344.0594,1781856840057.789,1451440516292.1016
2024-05-05,58456844080412.734,733210168118.724,1770852364802.504,1478089921821.0386
2024-05-06,58622454738709.49,641285995190.2622,1748753456672.1282,1524629694192.6406
2024-05-07,58726702663611.086,597332013636.7303,1713915459036.3035,1560623337697.4922
2024-05-08,58731750748209.63,633665891411.6399,1682403507009.089,1562693422051.0803
2024-05-09,58693511927686.47,684760758768.2018,1668410612061.4805,1559237380987.399
2024-05-10,58627512067850.83,736690574105.6454,1667540109387.6882,1553197458389.4941
2024-05-11,58542415023961.67,789260807357.2666,1679276483070.0327,1547658495901.5312
2024-05-12,58454874344397.61,839663096059.2552,1705176864755.413,1540390814535.4924
2024-05-13,58362367350555.47,884447732444.2585,1741417112370.745,1535312750064.7402
2024-05-14,58301982364509.58,900537575172.5167,1780632501183.36,1538028613871.2317
2024-05-15,58202698485205.27,960947421339.1752,1823537641377.5608,1525164268681.607
2024-05-16,58133989274972.1,1015030507391.5012,1872642237374.0938,1513925351845.3232
2024-05-17,58185263723609.016,976479685271.1625,1920692888755.534,1524832627072.636
2024-05-18,58140009743961.16,1032841126356.2129,1964415112410.8853,1517778951344.5962
2024-05-19,58174588057825.26,1022629805902.8997,2011196378871.291,1527877726584.0674
2024-05-20,58140595182270.22,1083479808487.7218,2055800288365.3064,1524644511716.6523
2024-05-21,58100495968974.12,1142031266842.1787,2111539916198.6294,1528316597427.519
2024-05-22,58268343489069.805,984053673967.8982,2164280962663.4426,1578333594001.773
2024-05-23,58309360180004.57,975411693818.9182,2188336632080.0942,1595177893008.9644
2024-05-24,58249111037353.805,1036304514971.9375,2222220623079.7944,1596931764592.4377
2024-05-25,58360398030297.21,909953129586.9067,2255161960395.365,1646408740993.1863
2024-05-26,58389723479061.1,878711963464.401,2261785974405.4556,1667943101314.6372
2024-05-27,58496582448989.54,760865552430.2457,2258041612823.781,1720088933888.1255
2024-05-28,58606563819983.55,693908624505.4874,2222486382274.6997,1755639617506.4932
2024-05-29,58754650535336.125,619228055527.7505,2166834542578.69,1793754196776.373
2024-05-30,58838901417941.516,624901277992.6233,2099705522752.2104,1789959150243.9795
2024-05-31,58895989121633.59,668169755568.6313,2042695307510.0793,1756973765303.8586
2024-06-01,58968242317844.35,716659178154.0354,2003865568913.2031,1714255551006.478
2024-06-02,59108884960436.31,700947602215.197,1974410558670.0889,1700336144444.6155
2024-06-03,59286310990689.945,625586023295.0376,1948547494434.6025,1722281241866.512
2024-06-04,59400311300932.555,583663333304.4408,1905075829278.1753,1741918116969.7666
2024-06-05,59445699912339.02,571194289147.8405,1856025240274.6494,1750024288854.6929
2024-06-06,59389921678499.9,624590120001.561,1817099702530.7112,1721212414910.1663
2024-06-07,59329173235011.266,693300338586.1487,1796229805173.728,1681518747304.3215
2024-06-08,59232509268479.19,771186453223.4607,1799850644481.061,1642374552080.7744
2024-06-09,59124377813936.125,835053371672.083,1822991852232.2466,1612963697350.7034
2024-06-10,59031263282939.586,869783887488.307,1853128230652.1292,1597661720666.4482
2024-06-11,58936268860157.2,896888248360.9042,1887924276328.628,1587277331272.8757
2024-06-12,58871069702814.51,908620826512.8215,1920383510781.9846,1577890785976.4111
2024-06-13,58781323700437.734,956407864247.404,1952115995398.7812,1559302727537.9346
2024-06-14,58714920041457.52,1017593780869.5476,1988329833190.8687,1537222710501.67
2024-06-15,58727054294143.02,1015664533042.0825,2025305174716.0898,1531257262639.122
2024-06-16,58741657519041.31,1013428335160.5062,2063400469357.6858,1524335443704.494
2024-06-17,58806354727328.35,986757924003.1874,2092718692072.8828,1526044021709.9387
2024-06-18,58893525271158.01,968976935261.206,2107906349712.4053,1527251254815.573
2024-06-19,58945081772822.66,977771192365.2954,2120107314683.7012,1527213351832.397
2024-06-20,58967658519365.11,1003730914677.2793,2131702710300.5159,1529997894651.197
2024-06-21,58996942521017.75,1021135681328.8116,2142916630268.7021,1540692168874.055
2024-06-22,59021247669748.9,1029429058789.9834,2155862612412.4077,1557217797664.8535
2024-06-23,59055688407818.016,998083762798.0537,2168906338261.835,1582478208841.1267
2024-06-24,59077195028825.68,946046512738.7426,2180323363366.5288,1610144949257.4094
2024-06-25,59061638294724.22,936527428000.6387,2179396630868.3223,1621248299809.4045
2024-06-26,59044540098349.47,940234164263.1594,2177380859984.245,1626752746103.5154
2024-06-27,59123069977071.5,858464261518.2354,2170932713831.5159,1652671415777.6875
2024-06-28,59220245196647.266,790219151882.8516,2144215087481.9414,1665074125711.0469
2024-06-29,59292376736121.75,783551188201.6566,2106945839363.4766,1653156403386.5776
2024-06-30,59397595999992.53,773582297056.8606,2072282121168.9624,1639297492145.4543
2024-07-01,59538448571084.12,744470135481.6707,2033634856435.9307,1629317129622.8872
2024-07-02,59618747992501.58,772887550419.4211,2002087471425.1157,1601388239811.8806
2024-07-03,59673826288620.03,791290507213.7067,1979991160025.2725,1585680005804.0977
2024-07-04,59698306842258.59,814029312496.9175,1966283437891.103,1577170114507.1108
2024-07-05,59698424596217.734,837412942328.5204,1957870496356.0857,1571925616850.1096
2024-07-06,59679573267507.21,863048743664.4746,1953358942190.003,1567119835323.0732
2024-07-07,59641903237198.86,894154927085.1877,1954716883016.6655,1560135846892.385
2024-07-08,59568462143520.32,932554080899.7822,1967589195766.8762,1550248053266.7244
2024-07-09,59486462525225.88,967797139251.5157,1989456596799.643,1540204237983.0303
2024-07-10,59412261731325.15,998293689498.502,2016344774966.3354,1530832716460.976
2024-07-11,59364863910559.73,1017431893903.6106,2043905368809.7534,1523452622685.7917
2024-07-12,59304404144167.586,1041754627770.41,2073688952769.9814,1516280272995.5815
2024-07-13,59273199295998.68,1076217450732.1685,2102100397769.3489,1504697943609.0918
2024-07-14,59275157341421.34,1111877570104.8252,2131075479143.9985,1491826444204.3923
2024-07-15,59300345426475.24,1142148339370.914,2162957782987.0845,1481810624466.2637
2024-07-16,59337892686533.69,1142410774718.34,2200857034952.804,1481415658195.5605
2024-07-17,59403466689962.42,1121755039320.9736,2233731685291.504,1489400517149.6528
2024-07-18,59487849611766.91,1084782315744.7544,2257114258934.995,1504859492158.2764
2024-07-19,59570941436914.7,1037250591845.811,2269773366734.7666,1527442806938.19
2024-07-20,59602385620028.64,1006254219403.2678,2279356032459.796,1552674534717.8984
2024-07-21,59659002559323.62,978010741217.7837,2274856178699.095,1573156042710.435
2024-07-22,59760045589663.02,913839091275.5334,2261662360274.4717,1598656648575.9043
2024-07-23,59815600047711.82,878690666588.0465,2240652878928.3896,1615194105676.976
2024-07-24,59855080208272.33,858472068909.8954,2212065931562.9697,1624349318608.8093
2024-07-25,59925812773970.52,835056015597.6077,2176368773033.587,1631564331768.064
2024-07-26,59984001261336.99,816915498240.8184,2140275973390.8928,1635028221974.0244
2024-07-27,60042101197093.266,815721206503.3834,2107420464918.1006,1627933924222.044
2024-07-28,60121380638926.02,809406290127.269,2076115714926.6719,1618954727325.4797
2024-07-29,60207879229854.734,799521618465.1296,2050133353819.87,1607798703444.513
2024-07-30,60396892143344.69,692423787475.7349,2020565296595.4048,1630854525737.5928
2024-07-31,60602996733151.31,607031910587.0103,1962643959506.5884,1648112034881.0762
2024-08-01,60746002738553.086,585821424714.7153,1894329595885.0488,1643297747509.6047
2024-08-02,60826252787943.07,591031445523.0774,1836517915313.4636,1631514774478.8848
2024-08-03,60894905267305.38,592018065197.7694,1784298317148.0972,1624272299341.2666
2024-08-04,60931255710375.984,590987153107.6576,1739622266023.0405,1619348731664.993
2024-08-05,60951761071282.664,589807040024.9336,1697538766165.734,1612739379365.8962
2024-08-06,60966205320929.305,589081199932.2247,1658123927565.5034,1604228384292.9907
2024-08-07,60983870348049.78,585200101848.6658,1621123781588.5942,1594859571195.551
2024-08-08,61007216161568.875,586532134113.1204,1587215002958.0874,1580912828303.2153
2024-08-09,61035063128517.695,590324570698.5402,1555204245981.039,1562687114545.594
2024-08-10,61062387995655.805,594410553393.9846,1528095035579.8127,1543804712536.7878
2024-08-11,61088599781990.34,595759584052.9004,1509314852760.201,1526294811336.4565
2024-08-12,61127311498654.55,587367874962.395,1493176170165.601,1512899760755.1167
2024-08-13,61190932312950.664,569704457101.4354,1476049105559.4175,1503027788627.2788
2024-08-14,61280988574949.45,532797061964.8253,1453061003215.9001,1505439463155.7793
2024-08-15,61346584777878.0,529745212111.65576,1423100671502.3127,1495448563260.5183
2024-08-16,61407943468512.46,530004978840.7241,1397814050439.5938,1488026110127.9788
2024-08-17,61471157733763.516,525823137185.2906,1374257787417.6262,1485283095062.705
2024-08-18,61516307687753.86,527466056913.5791,1349271730828.5308,1482240855042.001
2024-08-19,61561722519094.78,509600161269.2452,1322391489429.9055,1491156304050.3416
2024-08-20,61585950811498.59,484055450670.6029,1290027803946.049,1510706528542.1646
2024-08-21,61622832606970.22,458636375766.3937,1249492023291.832,1529977266592.481
2024-08-22,61675576263356.06,434536862350.1008,1207541096064.482,1543981621779.957
2024-08-23,61750196982126.92,414403864485.3351,1159914301279.2039,1551157698895.3337
2024-08-24,61836491884552.1,387933156782.656,1111242744141.7507,1560345805429.5667
2024-08-25,61893635632801.25,367571608211.3822,1059443085470.6243,1565304454875.2375
2024-08-26,61890200252665.08,385176211090.4941,1013650936798.6243,1534655200328.1836
2024-08-27,61994545067223.24,373163356741.9315,975562039131.542,1525833875048.9033
2024-08-28,62132969058615.06,384016168049.8338,931298372183.4062,1498110726990.4072
2024-08-29,62240472431157.02,412117108679.92725,900225810520.4348,1457669989396.0518
2024-08-30,62301839145520.84,438880553888.5838,884260462421.1079,1420182020824.5774
2024-08-31,62375702062584.586,462022691880.05634,879640998998.312,1391286683439.234
2024-09-01,62383227061942.38,485621701178.9084,884371657677.1084,1366143798575.2812
2024-09-02,62384912943830.59,500523121111.0513,895214174753.3635,1348490496749.44
2024-09-03,62395564281653.54,500874316382.74194,905542839441.4961,1339925430003.007
2024-09-04,62395801972161.414,507177604939.5895,917182465850.7183,1329382683680.1394
2024-09-05,62409879606132.945,521951581024.14966,929972998805.4373,1314247371313.0874
2024-09-06,62443205348329.52,539667523921.8635,945266192706.227,1297800371637.5137
2024-09-07,62487700631532.38,555518167170.28,964312567475.9844,1282751708378.7717
2024-09-08,62511247255766.35,571388923451.4282,989771802411.7799,1270722346939.5532
2024-09-09,62533423288294.586,581454475200.8539,1017423507213.6123,1261212607786.8171
2024-09-10,62547022066161.41,577616668604.5625,1045318294144.6799,1258397245495.353
2024-09-11,62566366576003.52,575561385612.2659,1070340575876.8604,1255214656088.9658
2024-09-12,62653771810868.914,526841714232.2908,1084802860432.2521,1271367428262.8784
2024-09-13,62710787098289.96,531076513895.1347,1088807288174.1531,1268104393758.6558
2024-09-14,62812847529601.875,488472039000.48267,1092138494042.2494,1288422410109.0967
2024-09-15,62924962457883.13,455597198482.87476,1073644251320.2754,1310796593474.838
2024-09-16,62987398615559.89,464369923869.6179,1051725789699.1445,1312172827804.749
2024-09-17,63045953438440.58,476965486903.501,1034719728861.9868,1311639977612.1636
2024-09-18,63160476666417.555,440026634545.85675,1017832870963.6157,1339188955477.3564
2024-09-19,63254903563644.45,433380635043.32135,986732122121.3535,1347805971809.5112
2024-09-20,63339449127929.62,440312544335.0188,960139580451.0134,1343393322080.2705
2024-09-21,63401919176041.15,453662063879.9021,938657645933.9192,1333335077180.2012
2024-09-22,63455332333953.81,456459563585.50684,922687755194.7266,1328890515812.6575
2024-09-23,63532345004360.62,432542767479.4602,907333327119.9755,1341340135898.9812
2024-09-24,63617504381066.15,399523955296.24725,881169449715.178,1363912273583.7734
2024-09-25,63694517547128.42,401705783562.0808,848702597574.5865,1357162086602.7869
2024-09-26,63796452902015.02,366127002597.0089,815998953710.2849,1384485288677.6108
2024-09-27,63820505169629.09,353187512277.51733,777964898924.4075,1396459952071.7231
2024-09-28,63800998707708.125,374742317920.7921,740027349436.1823,1373722155937.3945
2024-09-29,63855944513162.914,378434344623.19714,711948678835.5273,1356774579359.8398
2024-09-30,63882796189990.57,402113952211.9966,687094016466.882,1322054800641.996
2024-10-01,63896361388353.49,418764360955.5569,674605389340.161,1293510757850.7134
2024-10-02,63981896941093.57,390790745327.7328,664050782161.6082,1302766075455.9946
2024-10-03,64039421046874.87,400006054534.69507,646324190824.8987,1280636614356.7385
2024-10-04,64098977052096.195,409469715056.703,634876829312.2694,1260865246671.1868
2024-10-05,64168348221239.69,398749181290.45886,625198026531.2988,1260557903622.5881
2024-10-06,64180549961470.51,404799716106.4888,616567450092.126,1248431513064.0605
2024-10-07,64195855681088.805,406876948742.6509,608877365309.8921,1240761371886.7544
2024-10-08,64198399026542.3,407244178984.3176,604575144354.5768,1235097677779.087
2024-10-09,64193468549256.39,400128393462.11096,597767284403.937,1239712026896.6516
2024-10-10,64173876965794.4,409349579885.5304,590758700454.2979,1231693775787.2844
2024-10-11,64173015669137.516,423302662212.65326,585855041357.3319,1218620934507.4
2024-10-12,64209408547712.74,423292085872.9783,585904263823.0782,1212687130240.2632
2024-10-13,64230006557789.19,431259611056.85913,583986414668.508,1199647637309.538
2024-10-14,64176112409877.96,432487062134.6677,587706564574.9639,1193103064126.5984
2024-10-15,64124055017025.32,402728267389.2753,588331106633.8271,1213584461532.52
2024-10-16,64087488565292.49,393301737113.3724,579494937616.7817,1224014042699.0386
2024-10-17,64098780183308.234,398706127662.89307,568111003357.547,1222718181326.0095
2024-10-18,64140810644988.81,406470009338.96497,554840322185.357,1217772269539.6177
2024-10-19,64103216491010.96,367628676414.52,542838556122.48267,1265496613787.1143
2024-10-20,63967653338416.305,345158508512.65173,516789025157.93243,1310339679114.6892
2024-10-21,63871138630485.79,335625646999.1019,485368076963.8933,1329623956646.9675
2024-10-22,63851333601621.65,351124747155.916,454596813027.0664,1311475772381.4167
2024-10-23,63855628141941.805,375205496357.78796,430781258103.45325,1276497713200.5586
2024-10-24,63923904002952.59,401044517287.70154,416862661655.68896,1234142037784.4434
2024-10-25,63956540083054.56,420709897571.0468,412595933552.4747,1195434065242.9817
2024-10-26,64008567229324.6,416352049137.0675,413866718652.3164,1180443081289.8914
2024-10-27,64004970442702.86,411435946257.32214,412651446089.6179,1168282970706.223
2024-10-28,63971491360276.8,398351096161.0542,408919059594.4607,1171551711270.3599
2024-10-29,63995257064243.67,393504619019.44586,400666917166.96387,1164606174090.2393
2024-10-30,63984546807242.0,408426294673.41943,391972776472.0458,1139012487387.6719
2024-10-31,63951731249050.79,382121449394.95435,387066538119.03656,1162848836088.4229
2024-11-01,63884261636721.516,384319628239.6772,375120562583.5191,1154040780602.3318
2024-11-02,63862504621650.664,368645102070.8236,362474797348.43604,1170546768059.8965
2024-11-03,63920650287963.586,371689314257.5626,346493998567.58624,1154005106216.9412
2024-11-04,63953239654706.31,386666755212.3196,333265739804.96326,1125929827208.3794
2024-11-05,64016234448341.71,390803651004.58105,323563598304.2076,1112522827575.984
2024-11-06,64068991952922.03,403567455481.7071,316756487714.25195,1094748246754.8976
2024-11-07,64092987097614.11,407632594158.94904,313030332216.43256,1078647589918.9441
2024-11-08,64097012228790.2,411986974122.7013,310816155691.1567,1061249359508.722
2024-11-09,64062641123822.53,402604396680.98645,309893356366.5886,1059822895080.6824
2024-11-10,64010069682557.63,390722908154.0802,305686497373.9682,1062329291560.5996
2024-11-11,63893404071051.15,387768300298.562,298966724073.5297,1057321444344.1604
2024-11-12,63804594265258.76,390020348478.8311,291504905603.5351,1043305240019.2434
2024-11-13,63473942120168.39,390731070591.4181,285741730252.50525,1040622258953.357
2024-11-14,63102042217086.55,387215073734.2543,278192745354.36505,1050756152789.3516
2024-11-15,63009844388865.72,395805919566.52313,269729783389.6067,1031303346657.7625
2024-11-16,63107464344108.25,414508814936.11206,262853203227.43466,998915047120.1335
2024-11-17,63041428653414.29,395233296031.1281,258315400548.8069,1015855069662.2437
2024-11-18,62966183639635.42,391456187222.2446,248979210393.9632,1009061688495.9624
2024-11-19,63018226006017.62,402423598608.6151,240655447593.21872,983593063874.575
2024-11-20,62916025108896.56,402540485491.895,235068926705.2015,973328701690.5967
2024-11-21,62510186269631.48,403207168786.17017,229648864866.31827,981797404348.458
2024-11-22,62221715608138.68,410085855059.2499,224997255025.2782,967093594914.3009
2024-11-23,61902343067589.8,407656442201.7057,220285016198.62787,961434991755.161
2024-11-24,61644289091611.82,411789631425.6089,215711533595.23187,952464835906.9878
2024-11-25,61533568539750.6,411982362040.0221,211566326551.86008,943764389191.0342
2024-11-26,61515296083063.43,413419226832.23535,207220311118.0337,928904499838.3718
2024-11-27,61588939954308.78,426403737273.22266,203860983887.5697,898207916257.687
2024-11-28,61700297756829.586,427973322042.57697,203313953851.0466,877590897720.9207
2024-11-29,61807912532849.98,432347956894.00073,203696254918.38403,854245160012.8198
2024-11-30,61837922480953.555,427916064695.1953,205058576968.95868,841854455040.0605
2024-12-01,61891446789960.8,420003257932.87427,205481500221.51324,832607321316.9839
