,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,0.004001571298183526,0.0006661584377162669,0.001675201277249377,4.031147604296376e-05,0.0005869088552615364,1.1230069275218223e-05,0.004281538084926888,0.0006845865647805829,0.0015566380609816754,4.1059175439003515e-05,0.0005133136477089215,9.457433318401791e-06,0.00011820397066380345,2.3937824542139855e-05,0.0005119046785583798,1.1725988453329912e-05,0.0004341952367532102,8.953025882460353e-06,0.004796923167951776,0.0007844249479880815,0.0005526470249191816,3.8634879410823354e-05,0.0,0.0,6.003358403867797e-06,3.116831704342214e-06,1.5796179613296962e-05,1.0460305954560397e-06,3.461031020645244e-05,2.190618999702501e-06
1,0.003935581283089415,0.0006202939096427255,0.001013114090061557,3.842259306281989e-05,0.00027670119218513404,6.899658472267243e-06,0.004046569898227089,0.0006527489494930486,0.0009448467599889063,3.888820481925923e-05,0.00023375232783600823,6.024741709542698e-06,0.0006318075061279158,0.00011196099967751232,0.0006418070705625364,1.713048842458974e-05,0.0002871715859525412,7.029465205597984e-06,0.004858530800123748,0.0008111933165601691,0.0007322047445705393,4.567886523221498e-05,0.0,0.0,2.9057946126174757e-05,1.0152176995574691e-05,2.037104218557262e-05,1.34820827049893e-06,1.544141458377373e-05,1.5962116041460376e-06
2,0.004075912280086581,0.0006688216289847438,0.000732184191023435,3.688759539819715e-05,0.0001360831726957703,4.823801561405558e-06,0.004241197628757333,0.0006961546072380004,0.00070160779058485,3.814676705301775e-05,0.00011503075738379282,4.227086404101155e-06,0.000489611339958506,9.047073422034909e-05,0.0005269920611071722,1.543875136069619e-05,0.00015854696760503505,5.325506129174645e-06,0.005002222535823141,0.0008378361179892128,0.0007529574954404277,4.7063451697264146e-05,0.0,0.0,5.913870816944483e-05,2.149270122366547e-05,1.7089281062048105e-05,1.497361684396516e-06,1.1310546405177226e-05,1.3632164049720342e-06
3,0.0039951461716504835,0.0006838422875692787,0.0004960482797657586,3.420859018952072e-05,4.80438135197495e-05,2.781365575174804e-06,0.0038841457770546484,0.0006527184904035235,0.0004920523893161402,3.419252144434101e-05,3.768944227097987e-05,2.280067080079735e-06,0.0004756244700923267,8.76220587932164e-05,0.0003646771128529862,1.3126787703984548e-05,9.173175036370003e-05,4.007219565222734e-06,0.004979010318246516,0.0008557230189332735,0.0006168860702917346,4.435005709699917e-05,0.0,0.0,3.737362253210063e-05,1.0794319279753777e-05,1.2720443267759536e-05,1.3592344345986361e-06,8.009888206772823e-06,1.1207664659087822e-06
4,0.0032776478167135695,0.0006757618507799181,0.00024226962265391428,2.7673973242419165e-05,1.220348086886508e-05,1.4364803623304856e-06,0.0032655554511791095,0.0006536333731193187,0.00023131305830247862,2.6989413118779574e-05,1.0549090091125813e-05,1.1993120445931596e-06,0.0005052076919672398,0.00011514246275927092,0.00014380165646640477,6.871602983265042e-06,5.294062707965628e-05,3.1182366499183357e-06,0.004175052833297763,0.0008439870551912986,0.000315879842580458,3.602044674123029e-05,0.0,0.0,4.0845110432499014e-05,1.3437432079118886e-05,6.798719994785112e-06,1.110183767703814e-06,5.754818755447702e-06,1.0055304698315314e-06
5,0.0028144306379890233,0.0006193118099335774,0.00017345866860999975,2.3236538334986373e-05,3.234443894219951e-06,8.350208479816494e-07,0.0028975626115104627,0.0006125107383765305,0.00016816380565305773,2.2689373784045107e-05,2.7058550487873703e-06,5.731376436990237e-07,0.0007446434671030816,0.00017920526281999037,7.06075152697153e-05,6.933885626231526e-06,2.5600447342087705e-05,2.155542646997139e-06,0.003456444462561594,0.00074631734762334,0.00023906519971150507,2.9439747074351563e-05,0.0,0.0,5.569129103620132e-05,1.8914202556341138e-05,7.053833784344926e-06,1.0870510132286913e-06,2.5001990768972953e-06,5.946761776236239e-07
6,0.00246817607575801,0.0005292986609388331,0.00014251981278675697,1.9155555114058326e-05,6.896353990304584e-07,3.32366838155851e-07,0.002541932466800477,0.0005247462115114124,0.0001381965897115879,1.864415608134274e-05,7.790337337519063e-07,3.3072288958025683e-07,0.0012314825514333524,0.00032421613961812923,4.941281544231983e-05,8.781356665950009e-06,2.3083038748540366e-05,1.964114994600955e-06,0.0029592048051598503,0.0006278196820508369,0.0001984134009946709,2.3474693219527926e-05,3.4206057512452824e-07,2.42408046465097e-07,0.00012634202271326783,3.711029702758259e-05,6.95081579262955e-06,1.3071040022222662e-06,3.0048900181986827e-07,2.11738067550369e-07
7,0.002063452664200543,0.000462749693649266,0.00011376510656545909,1.5473379141157223e-05,0.0,0.0,0.001939536697362889,0.00044003739079213265,0.00011208795377636393,1.4735241083994187e-05,3.064266025653376e-07,2.166277740568741e-07,0.001982883765436196,0.0005726679637413254,5.708058987370423e-05,1.4489237693901821e-05,6.394609060574088e-06,9.973947486475554e-07,0.0023907542500539616,0.0005448519213942301,0.00015623998932387366,1.8961839391135284e-05,0.0,0.0,0.00017714293027338372,5.2822696518255246e-05,6.685336498683415e-06,1.513738404984017e-06,1.5021285082787855e-07,1.4977134512364236e-07
8,0.0016412009686958089,0.0003872705387723529,9.147209473667274e-05,1.2747351685997597e-05,0.0,0.0,0.0015862039744159622,0.0003621965174667027,8.741844349252708e-05,1.1738247081214628e-05,1.4752446814211595e-07,1.4745350213578233e-07,0.000794171869718923,0.000261184067431401,2.717531260715905e-05,7.999170148564393e-06,2.2822381117881013e-06,5.621441989838328e-07,0.0018986786529163007,0.0004493049743997305,0.00012560845382646353,1.5564130797323346e-05,3.4184825921079007e-07,2.422571419577316e-07,0.00013178955120955074,4.1052420096663645e-05,6.489209302962863e-06,1.503923673491689e-06,4.988949302353428e-07,2.367489721844167e-07
9,0.0012930715769342374,0.00030602799017663904,7.305338987100997e-05,9.867585376402547e-06,0.0,0.0,0.0012537254057687507,0.0002969129016643281,7.339014871406816e-05,9.918010569708515e-06,0.0,0.0,0.0002128943105651122,8.285078924877015e-05,1.0598887774821698e-05,2.734143342990045e-06,1.5294149308468448e-06,4.821684529737914e-07,0.0014439632694489219,0.0003341359602789564,0.00010123124246889496,1.1854178103266302e-05,5.123631238117316e-07,2.964911016045645e-07,1.0294372927399515e-06,1.0237035829012885e-06,1.6893551000859917e-06,5.121999487723719e-07,1.3938613549883566e-07,9.813096204225276e-08
