,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,409.50228491889106,112.62240334725354,161.45024076412463,5.481340419120292,18.563990105481842,0.7698548175364042,275.90495986938475,85.89770853054745,85.86013019221953,3.8284368230096053,8.641306688518291,0.22217523361509173,326.5149551391602,109.82070581880336,69.55279752440836,4.499764881291405,7.746847529363685,0.5221154325532555,476.57068773905434,131.04347063549793,55.88180041724238,4.909816503492574,5.769744608907668,0.3024970552316593,232.67396909925674,62.28947307721226,84.78616081572127,3.564028362663687,8.721523514122069,0.19087269673998064
1,1128.3836757236056,303.82909739582516,182.8554695378775,12.085477864951875,18.953876082031893,0.6615941731358262,705.2832239362929,225.90284811330062,118.43223290470824,9.155448501062292,10.320263801377832,0.4884315697066847,15.262199868096246,4.30839982286334,7.785837498204462,0.45218033181510503,2.3795842589337077,0.36062520949691357,1457.4466429392496,412.90928345484554,110.02718791742434,15.544997602730788,8.819516269851075,0.9211773153751951,3.921240234375,1.5300352753104487,1.015101339625216,0.1489438244394547,0.27884528872440184,0.10599691690690967
2,762.7085778978136,183.47072696562103,102.02744967361977,7.851981270583264,9.23264665217299,0.47271260133053006,440.41059680514866,128.24932358005634,60.467657657875414,5.625646851900056,4.741515271274681,0.31697202034104527,12.381814193725585,3.9841446122645148,9.031588187162903,0.48186724586806046,2.5871115600361545,0.44613577866029147,1065.2908474392361,274.3890402078146,102.57669448989562,11.75540544204779,7.699899755492724,0.7218196106178867,10.624171871609159,3.4952592376219127,3.139973447240632,0.3578957868560119,1.0047957627807684,0.33724294587197984
3,374.5770166185167,87.62611121114283,57.86206478360055,4.1305567025220284,5.350212774901226,0.26155853398472034,178.58489028082954,53.62659455914253,32.839219653743434,2.8100215779969675,2.589404238289125,0.17257646666448326,12.972226842244465,4.418376691093514,8.8880610123448,0.6594971080448678,1.8049676321455166,0.20662348082188967,508.4374799940321,128.1579771016188,69.14638952962284,6.8120093552460395,4.9015902839940075,0.4185045332961546,8.977660115559896,3.2761775611600066,3.7380428218293464,0.4182302807843869,0.8036101996435574,0.2619142137682494
4,208.53919444613987,51.42690064385703,19.835418148972522,2.0641144178533226,2.629952859296386,0.14107109637929793,121.87996266682943,39.02004069567376,9.845649513705023,1.3798036087128063,1.1982479202892884,0.0937084000338644,15.354479556613498,5.157594913132108,5.3509404042671465,0.9990277433102351,1.1431198662578994,0.1265077008061682,321.4734006245931,83.12569812089963,21.320221555644068,3.2667136933804577,2.142802303453926,0.22923063044291736,5.491674126519097,1.989415907651931,2.1622288254485733,0.333583393656882,0.7597478801481732,0.16737018597297865
5,166.68516760932076,51.23917013008485,13.781106363767865,1.8268605363988741,1.9127731178762115,0.11441694339977104,90.0914124806722,30.779124415456,5.3452985793694685,1.0327549192130931,0.8337742955253339,0.06996580487292732,12.861531575520834,4.249054349667937,2.293200183188778,0.26328490106821995,1.087626186671453,0.1513609079469394,240.74024217393662,64.02716446799393,15.79088401383367,2.4879625115857036,1.5707540499912647,0.16477752885305488,12.268121634589301,3.9666888110212475,1.8235413945954422,0.30837077446376165,0.7770403853002584,0.13011970277443488
6,117.51017540825738,32.40973674320844,10.925933620025372,1.198392331793341,1.531975032486741,0.08460970545604186,61.10639991760254,21.119387044313573,3.0469620721093538,0.6652840183136018,0.5395198692359882,0.05515015727171415,6.736257298787435,2.1587332180959775,0.5775600425128279,0.11740084716471845,0.9821511218868005,0.18038183568334792,191.27808837890626,52.986317965719884,11.328559067057467,1.742291496631976,1.2335875974775816,0.13828760333623677,43.45424800448947,11.191647607956847,2.6120029276814956,0.4178662038909515,0.9834660533794949,0.143570365197162
7,102.99649929470486,27.319862361302533,8.105841363983593,0.8834521757428561,1.1791742134835161,0.07116245528219885,45.755441411336264,14.502709357972769,2.0035896082034057,0.39237776548631514,0.3350516788702826,0.03549715290070673,1.714397939046224,0.9736905444930173,0.186112223000362,0.05617556855832565,0.9232132967251387,0.19029492277025872,173.04835205078126,50.821003330387136,9.617735355749897,1.3410921729845782,0.9866890763336758,0.10853733092893904,62.24956423441569,16.373137907460627,2.596918123891984,0.44579158049772755,0.9714009700419504,0.1485457421200705
8,65.72420277065702,18.52724635452627,6.316948645416347,0.7174898250305178,0.8769390533290613,0.04918479954344215,35.61837887234158,13.610664808156564,1.3313272547447819,0.2736870807416793,0.26163198400152377,0.02866995460400699,0.43275464375813805,0.430343735619004,0.09826665911181219,0.04029562398624551,0.7472886341658073,0.14640308083077075,98.66792661878797,30.738429276552253,7.40296722965679,1.0545550283768652,0.7586906540539368,0.07302543592452584,45.38254835340712,11.414953310353969,2.120267755683811,0.39113703095361607,0.730190918527618,0.13523861884355448
9,32.98714862399631,10.691603947401688,4.499274811525455,0.5303436186237367,0.6361940762311319,0.0350229753717406,18.984421836005318,7.472198466475463,1.2994898201405316,0.2720120884747842,0.1794411050095807,0.018091106767570846,4.547585890028212,4.087885627665384,0.05232377847035726,0.03933590743960514,0.6454896238350313,0.13231302951219,45.61647525363498,13.870610271328154,6.145861120059572,0.909838342753278,0.560616450780769,0.049304697973660015,10.634212536282009,3.989478505250237,1.0722426710457638,0.20651228109558528,0.43785460087885203,0.11331489441325508
