,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,0.059242019040988324,0.016114078817326526,0.003941936717789937,0.0005978115681019286,3.777247861058086e-05,2.1295240943315944e-06,0.05835624789673456,0.017519535733765114,0.003464067333458032,0.0006414815795053854,3.074245424621659e-05,1.8091975193365342e-06,4.068276102323892e-06,1.993406166721243e-06,2.4034107339493456e-06,2.935244205590315e-07,3.226922936286765e-07,9.308252484478758e-08,0.06760063281542272,0.018609171920679343,0.005249870375126031,0.0007097125406783488,0.00011972708844627468,5.258983868362902e-06,1.1032252656332391e-05,4.933125322051275e-06,1.2892504214350891e-05,1.1842571806908068e-06,1.5811629935099682e-06,3.0394416891762905e-07
1,0.010590506714720322,0.0031279236405819767,0.0008835139923756184,0.00011782795177298974,1.546407454993731e-05,1.2387759687384727e-06,0.013031885247460644,0.004668730798839268,0.000910558085216736,0.00017076182731186294,1.2354063184097811e-05,1.018629457848654e-06,2.7221624588156025e-05,8.11049477909473e-06,2.7028348207393813e-06,4.347355173418648e-07,1.6603550332174236e-07,6.770764652408784e-08,0.012622224184213172,0.003914201990032396,0.001803309004796617,0.00018303401696024427,8.772762241815805e-05,4.309000689619651e-06,0.00010247395235576087,2.760011919843567e-05,1.744144944878582e-05,1.6679579845264841e-06,1.1680912965522965e-06,2.4662491445611867e-07
2,0.0044212480796967145,0.0012492831359615384,0.000256846527653388,4.1982612117288645e-05,5.455599780753274e-06,6.194530012534391e-07,0.00887140155247196,0.003029198368721797,0.0003957992009399847,0.00010287281016965145,3.411778475231087e-06,4.99712557919802e-07,1.4463463622118971e-05,5.439182426230496e-06,7.689152947396481e-07,2.092418710770521e-07,5.432555735225199e-08,3.8374507155216805e-08,0.00647251284655554,0.0019437380913453022,0.0005466719086636395,6.994653969884135e-05,2.7729957346584448e-05,1.8911161121199706e-06,0.00010596830349644968,2.8011381504702046e-05,1.1525089580754043e-05,1.3561132750281077e-06,2.8075246887825726e-07,1.1172761409421203e-07
3,0.0016921984845109286,0.0004436383473653518,7.660401314082645e-05,1.4452402538230928e-05,2.1564732112866393e-06,3.9728659265962585e-07,0.005286061899439122,0.001665884380329494,0.0001799873463435025,5.549661527601246e-05,1.4945937509552283e-06,3.099094252942491e-07,8.806381779023128e-06,3.9777051229299174e-06,3.524266710778583e-07,1.4118067290031968e-07,2.7189409406872843e-08,2.7185006799774766e-08,0.003321720399918604,0.0009219236093794169,0.00017807010382736338,3.1096284362925766e-05,1.0067468784022545e-05,1.0692841585164423e-06,4.114904315259248e-05,1.2737015657526423e-05,7.408149142140355e-06,1.1272527729005112e-06,1.1173981152346391e-07,8.092777684167267e-08
4,0.00039116917526400255,0.000124665026104196,1.2976832255329151e-05,3.802125573934247e-06,1.004085155154785e-06,2.4609099298074266e-07,0.0007817318942017562,0.00032171686162750686,2.33582605296706e-05,9.596775765965527e-06,2.601364250815364e-07,1.1252711784084716e-07,1.1911157077168565e-05,4.2168967281850795e-06,2.148168316425816e-07,8.940445824972623e-08,2.719552966370337e-08,2.7204970160354522e-08,0.0011320305513690184,0.0004181521353132888,4.463029732334115e-05,1.3201795230158953e-05,3.914731191735973e-06,6.294824620476447e-07,6.294876232841767e-05,1.7491393735353694e-05,2.938439800939551e-06,6.662471847790055e-07,6.905623875427687e-08,6.88639357801397e-08
5,0.0002636540682533876,8.983785973389253e-05,7.718819255413273e-06,2.035887611551755e-06,4.2924735285539013e-07,1.5930881751065796e-07,0.0005638893012589172,0.00022872051801606198,1.5518844626665273e-05,6.874597110684078e-06,0.0,0.0,1.0029580630706914e-05,4.800839002818745e-06,1.1733578228170126e-07,1.1791979358186931e-07,0.0,0.0,0.0007757340580851056,0.0003046990089960934,2.4647935371945758e-05,9.093685012425094e-06,1.4174689788847366e-06,3.0980785455958426e-07,9.681171848703638e-05,2.660007624272776e-05,2.4119412385092066e-06,6.362114114799091e-07,0.0,0.0
6,0.00038312076931032636,0.0001323563515389488,7.1745223796749375e-06,2.6620161790972208e-06,0.0,0.0,0.000403791732372897,0.00014535495992016356,8.446920458677977e-06,3.25374029813687e-06,0.0,0.0,5.606034839633364e-06,4.617174030058881e-06,3.188979002966634e-08,3.2064650706985794e-08,0.0,0.0,0.000480622893980136,0.0001615393995635088,1.0532656152810681e-05,3.3407588080644977e-06,6.189246243934772e-07,2.2809657728977607e-07,0.00012837520436989993,4.042313610203104e-05,3.1673305312586915e-06,1.1478906635838585e-06,0.0,0.0
7,0.00029850199034393615,9.314358840735839e-05,6.717217800061554e-06,2.4561442974728944e-06,0.0,0.0,0.0004844673668857346,0.00019042122733797874,8.834250599990881e-06,3.551286096236284e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005107717271779608,0.00017506626249528227,1.0805542059404452e-05,4.104180460928011e-06,1.843218048879203e-07,1.0883723321331521e-07,8.561448230771582e-05,2.5359809540366727e-05,2.183177662518987e-06,7.703383860017052e-07,0.0,0.0
8,0.0002881131352143224,8.705515757019397e-05,7.307799904675867e-06,2.5620442155380258e-06,0.0,0.0,0.00038059377531377334,0.00013030488156271565,9.424229372008078e-06,3.7137880005821988e-06,0.0,0.0,1.0401927103245966e-06,1.0330520798824118e-06,3.333878313820244e-08,3.357714251595946e-08,0.0,0.0,0.00045613553666389413,0.00014589400187450127,1.1171281330622727e-05,4.279075412466681e-06,6.986698645487247e-08,6.969668261030139e-08,2.225849171217292e-05,1.001998293820676e-05,6.563241491121707e-07,3.225712292240901e-07,0.0,0.0
9,0.00014698690141511724,5.213337417147719e-05,3.7528443081711143e-06,1.6088177031913148e-06,0.0,0.0,0.0002145588726099282,7.78873864263361e-05,5.238297254330938e-06,2.283853674914818e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014954852836187828,5.177220711432968e-05,3.0248383874356628e-06,1.2654197954359123e-06,0.0,0.0,4.9065813004454806e-05,1.87828881904296e-05,9.333698493827438e-07,4.4183541309387277e-07,0.0,0.0
