,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,0.0197347629107218,0.0051218440634106695,0.001251607365003604,0.0001906761799295258,1.0513328116749387e-05,9.473238464247352e-07,0.023586290476041813,0.007679443082760696,0.0015083767056361835,0.00028532155556384054,6.760332968108093e-06,8.232490683921897e-07,2.4712753415608347e-06,2.457983590086164e-06,7.988432537280732e-06,9.023446898915477e-07,3.6674172482918387e-07,1.4943550849935417e-07,0.023071926703366507,0.006359154784754412,0.0014584852765257177,0.00023421837106375325,6.89725922923687e-06,7.681457205056305e-07,0.0,0.0,1.9368455089359e-06,3.832697605141561e-07,1.1776179187105544e-07,8.31337288506958e-08
1,0.0021148229922651517,0.000742336156032456,0.0002492664171316206,3.4013811994421464e-05,3.15258923354448e-06,4.614975714627031e-07,0.0033649676785524126,0.001370271190136302,0.0003557055468639451,6.013458254178527e-05,2.500772750669026e-06,4.029835229667555e-07,2.1573507409166047e-05,1.0068365459078094e-05,3.037173993982654e-05,2.767505752095182e-06,1.0631908073755048e-06,2.575511028656381e-07,0.0027707574182727402,0.0009565895787722,0.00030146007707803084,4.217417234782548e-05,3.902506187491015e-06,6.004341687180489e-07,2.2281049178810996e-05,8.534355203158187e-06,8.810537519410172e-06,1.094187404306e-06,1.1783004425912787e-07,8.30966000476999e-08
2,0.0008782461153500678,0.0002672759680701764,6.266843584552984e-05,9.62703143859004e-06,1.6394942770217463e-06,3.3307913857174884e-07,0.0016565162550789259,0.0005518347199160505,9.661684195854009e-05,1.986053925166991e-05,3.9671347442018955e-07,1.49891527537145e-07,3.2982880550125135e-05,1.2831109207929322e-05,3.637663254383308e-05,4.414137829924821e-06,7.609370602126425e-07,2.1945864098052703e-07,0.0007988273661838284,0.00025807065024882614,6.947497257197645e-05,9.887876014443079e-06,1.075647796909259e-06,3.179323685945569e-07,0.00011800842440307278,2.889386065829691e-05,1.4119310291997923e-05,1.742310497388744e-06,1.8834526573304573e-07,1.0879552459046205e-07
3,0.0003765859062983269,0.00010871645501382122,1.8244678460099394e-05,3.773817799607806e-06,4.7246300891755854e-07,2.209466821412682e-07,0.0007429282765444835,0.0002388309199202981,2.9066427326227632e-05,8.00002435955644e-06,2.373716385385862e-07,1.1849725671000763e-07,5.052333959034747e-05,2.0662951062811997e-05,2.7518670373133225e-05,4.621338512686545e-06,2.412095757973463e-07,1.2047863516337175e-07,0.0004381120642263739,0.00013842024089518406,2.0504616659722396e-05,4.702456367237449e-06,6.476279564570664e-07,2.0423874783309006e-07,9.878989098714957e-05,2.804330944007541e-05,1.3715725318214647e-05,1.7039867241584352e-06,2.1133910797707485e-07,1.2177867917621999e-07
4,4.570089443282769e-05,3.1730634008367314e-05,1.5610355903755944e-06,1.0315125577885937e-06,0.0,0.0,0.00012566482631030164,5.595301118362118e-05,3.4641335925613396e-06,1.6449175429750495e-06,0.0,0.0,7.921674855105363e-05,4.0928149809306546e-05,9.806318257156439e-06,2.2856184019744474e-06,1.1904151353145813e-07,8.4180029690819e-08,0.0001112838522237335,4.784591518190592e-05,4.356182194025236e-06,1.5576336249827957e-06,0.0,0.0,5.1945946106954504e-05,1.7322431382016637e-05,7.607358453527877e-06,1.197424610085092e-06,7.046222659815382e-08,7.039385382751548e-08
5,1.7084399280129045e-05,8.616662727009281e-06,7.094814415906753e-07,3.081229676067959e-07,0.0,0.0,7.644208471032355e-05,3.546079409461781e-05,2.5134544114676038e-06,1.1531627346088898e-06,0.0,0.0,3.929136984959169e-05,1.939384774872431e-05,6.0042549766818314e-06,1.499310168763125e-06,5.952606064777691e-07,2.0595082875712413e-07,0.0001351013820308359,4.512166907893675e-05,3.4934817511897757e-06,1.2408332301427332e-06,0.0,0.0,8.60101975345881e-05,2.781684737496823e-05,5.144866732926016e-06,1.0175955464448066e-06,2.818740218890581e-07,1.406144907784455e-07
6,2.1025794994237083e-05,1.0284981883125597e-05,4.455846991230146e-07,2.5587418793456445e-07,0.0,0.0,3.772762440227898e-05,1.4267105538782777e-05,7.485689720662857e-07,3.409599348907983e-07,0.0,0.0,6.781138729626996e-05,3.178606590501952e-05,5.729414117329234e-06,1.7232215298564921e-06,2.380698808131947e-07,1.1911919738520026e-07,8.777960157993867e-05,2.8238395900894302e-05,2.041965182527707e-06,8.483541615127574e-07,0.0,0.0,0.00028775276053626657,7.678497970198902e-05,8.391153478884602e-06,2.044584095884334e-06,1.4091667175940118e-07,9.948612549092552e-08
7,1.5415136388957932e-05,6.995104421235821e-06,2.468935579399092e-07,1.4360128734290448e-07,0.0,0.0,5.231782521033597e-05,1.9344927029907828e-05,9.608824457390533e-07,4.1037415409995166e-07,0.0,0.0,0.00014075395313711055,5.5880986969621984e-05,5.735548829915678e-06,1.6464099615842529e-06,0.0,0.0,7.214554742894217e-06,5.186430890939828e-06,2.299724442922765e-07,1.693738217476016e-07,0.0,0.0,0.00043317899160565197,0.0001134262174893591,1.1472711560981648e-05,3.1201870236187252e-06,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1.901326254270524e-05,9.801930008213503e-06,5.250938501628408e-07,3.119095519708069e-07,0.0,0.0,0.00028744419135995374,9.96932979541743e-05,1.0841230347370616e-05,3.3482917801687332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014900291514609098,5.012959005150389e-05,5.781004428964219e-06,1.7315453008254656e-06,7.041727602196664e-08,7.040921772650922e-08
9,0.0,0.0,0.0,0.0,0.0,0.0,2.0402170490350357e-06,2.028445524386089e-06,0.0,0.0,0.0,0.0,0.0009248124955251575,0.0003080029514941099,2.567454607420532e-05,9.007724333435254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1176245468374864e-07,1.8634794429677944e-07,1.4071450445326906e-07,9.952994812845448e-08
