,PugC_MP,PugC_SE,PugN_MP,PugN_SE,JdFE_MP,JdFE_SE,JdFW_MP,JdFE_SW,SoGC_MP,SoGC_SE,SoGN_MP,SoGN_SE,Fraser_MP,Fraser_SE
0,78.20085485478378,3.733261425922225,78.20085485478378,3.733261425922225,78.20085485478378,3.733261425922225,13.89471222556525,0.6729698760563504,78.20085485478378,3.733261425922225,12.070369482261809,0.6488769897949407,253.18757584872225,3.6065336106900374
1,28.380879546497155,2.0996535254810462,28.380879546497155,2.0996535254810462,28.380879546497155,2.0996535254810462,9.800408843897548,0.5599374363373449,28.380879546497155,2.0996535254810462,4.854730418546287,0.39220500618161297,91.95253263681806,1.8342975448376289
2,41.17578665009888,15.806560511887389,41.17578665009888,15.806560511887389,41.17578665009888,15.806560511887389,7.543679038738651,0.49807415236507263,41.17578665009888,15.806560511887389,3.29188149315891,0.3328859218996365,72.20837909708402,1.5917551059934372
3,16.810364252465693,1.7926424581652944,16.810364252465693,1.7926424581652944,16.810364252465693,1.7926424581652944,4.674433517702415,0.39212090553764617,16.810364252465693,1.7926424581652944,1.8620471128110903,0.24392408469454036,49.30914402049821,1.4330048534161448
4,11.0931660768852,1.0883676546888263,11.0931660768852,1.0883676546888263,11.0931660768852,1.0883676546888263,3.9328601201051576,0.35803576913305935,11.0931660768852,1.0883676546888263,1.729296029766832,0.2399960954179172,27.254399050784652,0.9781924501839937
5,9.799553653037892,1.0667547706755165,9.799553653037892,1.0667547706755165,9.799553653037892,1.0667547706755165,3.7399018149385284,0.34769182633031337,9.799553653037892,1.0667547706755165,1.430289584068979,0.22488520812154358,15.376504329534654,0.7635433025908749
6,7.076688623854456,0.8027579914637216,7.076688623854456,0.8027579914637216,7.076688623854456,0.8027579914637216,3.0957280362491963,0.3150457178971278,7.076688623854456,0.8027579914637216,0.8978352583833978,0.1837391484539409,9.051156375136452,0.5610625647362119
7,7.007165954984705,0.9628409995906909,7.007165954984705,0.9628409995906909,7.007165954984705,0.9628409995906909,3.35240019088639,0.3322765493178721,7.007165954984705,0.9628409995906909,0.5318463293464206,0.13242947788618484,4.3270407383457945,0.4009161399606982
8,4.831460289077281,0.6770292668650616,4.831460289077281,0.6770292668650616,4.831460289077281,0.6770292668650616,2.3518493113692673,0.29026673669958225,4.831460289077281,0.6770292668650616,0.564854765607994,0.13632369850018172,2.210638407470182,0.2615982690111686
9,4.421383763599331,0.5371599837642511,4.421383763599331,0.5371599837642511,4.421383763599331,0.5371599837642511,1.8671070573813158,0.2496858019052723,4.421383763599331,0.5371599837642511,0.3986325122944916,0.11439444039817777,1.7866722336390461,0.24092703713458608
10,4.547309268078028,0.6646407465103081,4.547309268078028,0.6646407465103081,4.547309268078028,0.6646407465103081,1.3818360274699377,0.2125278811591586,4.547309268078028,0.6646407465103081,0.3650408351657771,0.10944302721494159,1.1674441526344177,0.19756718860413558
11,3.7877657315436313,0.5541231767827111,3.7877657315436313,0.5541231767827111,3.7877657315436313,0.5541231767827111,1.3456525767864722,0.20951679842673582,3.7877657315436313,0.5541231767827111,0.3306428257721975,0.10408847778080314,0.6467819393086112,0.14651537913279838
12,4.0368748988119645,0.5278120621448824,4.0368748988119645,0.5278120621448824,4.0368748988119645,0.5278120621448824,1.3699164692124353,0.2056627188001513,4.0368748988119645,0.5278120621448824,0.2957498592884644,0.09820050814076486,0.6750798281815492,0.1659338715414785
13,3.9983289897086114,0.5361069960391629,3.9983289897086114,0.5361069960391629,3.9983289897086114,0.5361069960391629,0.8191167621017478,0.15907686654094225,3.9983289897086114,0.5361069960391629,0.19501680274640773,0.07940701534818789,0.22250821792749328,0.0983411897583832
14,3.911282877737726,0.5589920622643801,3.911282877737726,0.5589920622643801,3.911282877737726,0.5589920622643801,1.0788914035049735,0.18013347492512516,3.911282877737726,0.5589920622643801,0.19091980081718107,0.07779225560308652,0.46661429057417625,0.1198002228724855
