,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
22,0.0,0.0,1.8228626926730342e-07,6.336316148855887e-08,0.0,0.0,0.0,0.0,2.1809646094448284e-08,1.5470647648423074e-08,1.7042774009996472e-07,6.261459574922754e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.648769787442002e-06,7.967378509756572e-07,2.987807420570863e-06,2.8188844337431567e-07,0.0,0.0,9.480174003380192e-08,3.016515809137446e-08,0.0,0.0
23,0.0,0.0,1.351712870542447e-07,3.318589674124302e-08,0.0,0.0,0.0,0.0,4.444454282538734e-08,2.332745585822685e-08,3.8325340717327735e-08,2.210438558176966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.988003146010041e-06,3.899823049438494e-07,3.713141996112103e-06,2.753903159099303e-07,0.0,0.0,2.3768430498618777e-07,4.6337603804836926e-08,0.0,0.0
24,0.0,0.0,1.4775377061958562e-07,3.6464679120213255e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9614649266481535e-06,4.6450609412592896e-07,3.1372254301475954e-06,2.4710080203906715e-07,0.0,0.0,2.0990777983156506e-07,7.335965111692154e-08,0.0,0.0
25,0.0,0.0,3.498860506072703e-08,1.5029551730913696e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.749256848927982e-06,3.305215385422948e-07,3.580491681272736e-06,2.775127638278606e-07,0.0,0.0,1.1056898148417807e-07,2.4588412644155123e-08,0.0,0.0
26,0.0,0.0,2.0520307128165266e-08,1.1896007927754128e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7380453814466384e-06,2.0040609415582733e-07,3.184914248946004e-06,3.01994026865085e-07,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,1.21433515504358e-07,3.425943874201524e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0416737814576167e-06,2.1926720085767262e-07,3.989565903144574e-06,2.836685337679418e-07,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,3.066475367738852e-08,1.2301462099850514e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8200783737694282e-06,1.5302896590071765e-07,5.198467081265301e-06,3.299836367537187e-07,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940279085454339e-07,1.037669528355034e-07,5.664743255262634e-06,3.221072286586582e-07,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3427079738791736e-08,1.3669883506204219e-08,0.0,0.0,5.390880146779618e-07,8.886548568087344e-08,4.992857469053556e-06,3.194435404620133e-07,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044126386511284e-08,1.8387889742468874e-08,0.0,0.0,2.582956301518639e-07,5.7732654332147745e-08,2.9965842842380895e-06,2.2966466266578357e-07,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.610074958069179e-08,5.857043708961694e-08,3.0220197241175593e-06,2.367884487174383e-07,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0994394742597432e-08,8.980595525467026e-09,2.3208938836052157e-06,2.332049329381539e-07,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808189109960581e-06,2.1628576544316544e-07,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4319530037606952e-06,1.6740432256914374e-07,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.630831107372182e-07,1.265960422281401e-07,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.149597673389567e-07,4.355741666286797e-07,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22086006405414e-08,2.3030850034431838e-07,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
