,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,0.023317195255324517,0.006393748089592341,0.0015445736542059776,0.0002384668947279947,1.496022707962899e-07,1.4939185254442877e-07,0.014657025895699125,0.004348876419430527,0.0009074255387297485,0.000162380448719727,6.177339794821679e-07,3.0901573848775836e-07,6.676122326881885e-06,4.918705580192105e-06,3.337995463445134e-05,2.465095405169102e-06,3.350328271084298e-07,2.365678470941531e-07,0.022848730556646473,0.006260998727081032,0.001426029827045468,0.0002322713220743698,0.0,0.0,4.762258623412925e-05,1.7677324513583926e-05,6.787724267374549e-05,4.194603942934606e-06,5.416575008012559e-07,2.704181923031932e-07
1,0.002382532782461751,0.0008131945662726551,0.00031636560606656535,3.793993707951372e-05,0.0,0.0,0.0018231354717642358,0.0006690007818075817,0.00020924143129483157,3.25910196369769e-05,9.265973924906701e-07,3.775107042869969e-07,0.0002855175530112274,9.997680088065546e-05,8.727522019467768e-05,7.0929108621149925e-06,1.0599622526230924e-06,3.9950258662725644e-07,0.003101446348024073,0.0011270106847107348,0.0002910295406134153,4.525111388711346e-05,0.0,0.0,0.0004165361984786836,0.0001231832021354954,0.00017163096449688956,1.1528956057316492e-05,2.4260512709595206e-06,5.866370572174491e-07
2,0.0008547290023055244,0.0002547219039972552,7.535204540849854e-05,9.861175984285854e-06,0.0,0.0,0.001020442251962174,0.00032136411411607985,6.007316552486806e-05,1.1352597628556408e-05,0.0,0.0,0.00031650493437246113,9.390191812307164e-05,7.346665969920487e-05,6.7726126352625535e-06,4.493996676194219e-07,2.5878353910925965e-07,0.0013803784716607146,0.00045761108144678494,8.982835843360644e-05,1.6195236282380363e-05,0.0,0.0,0.0004093241088011295,0.00010950014412416328,0.00014482783707649787,1.2880069313230498e-05,1.346373832635663e-07,1.3445859554627697e-07
3,0.00041563148693173876,0.00012157771616156984,2.6978872213869663e-05,4.771823731465006e-06,3.4096223513011735e-07,2.4057630341754503e-07,0.0002815353720960451,9.018508879365542e-05,1.2434681236046965e-05,3.0053470906506875e-06,0.0,0.0,0.00017647224974910765,6.722468590597644e-05,3.204150567743904e-05,4.548320356691185e-06,0.0,0.0,0.0009509195373057533,0.0002767966077820118,3.9248934811739804e-05,9.547979551307193e-06,0.0,0.0,0.0004947726945336935,0.00013287801534998196,8.61681126563491e-05,1.0881112745060212e-05,4.039062351310279e-07,2.327061108183763e-07
4,7.511011242906175e-05,3.0403070887499707e-05,2.9897937394515427e-06,9.13034883719626e-07,0.0,0.0,5.433729247768593e-05,2.5506732966720575e-05,1.6581799475937968e-06,7.725457107412283e-07,0.0,0.0,0.00018164450159308465,5.910282449237265e-05,1.3896502449156182e-05,2.7705642825192583e-06,0.0,0.0,0.000155223993369043,6.049829479597319e-05,5.129667044461334e-06,1.7909783896294665e-06,0.0,0.0,0.0008824717509679287,0.00027327366124471267,4.47318239521673e-05,1.0448510340567307e-05,0.0,0.0
5,5.2092516055136634e-05,1.7957120070460967e-05,1.7510205386489645e-06,5.850585210212801e-07,0.0,0.0,3.34767422696491e-05,1.350666582966657e-05,7.54813753656448e-07,3.804189362357508e-07,0.0,0.0,0.0002194988059861062,6.342965011725919e-05,1.1820076139678999e-05,2.717605507874006e-06,0.0,0.0,7.964736368428762e-05,3.517868285621106e-05,3.0150363127016113e-06,1.1894418003172748e-06,0.0,0.0,0.0018480701494028979,0.0005013954826559498,6.041121093687008e-05,1.6416554739529683e-05,0.0,0.0
6,5.208400956114903e-05,1.8121788234428457e-05,1.05803808139539e-06,4.249079582251233e-07,0.0,0.0,9.328248290464883e-06,4.544335459488773e-06,2.963746180829447e-07,1.5012279231372318e-07,0.0,0.0,0.0005468626522379664,0.00015065706490722175,1.9345047119023966e-05,4.96378197629905e-06,0.0,0.0,2.388060634683558e-05,9.321416617889226e-06,5.922799958662021e-07,2.1184967236076847e-07,0.0,0.0,0.0022503173809005055,0.0006321794069151197,5.2686109753498055e-05,1.714135876514919e-05,0.0,0.0
7,1.938609392202617e-05,8.57856847422933e-06,3.1944215891243157e-07,1.6154750251752994e-07,0.0,0.0,2.0127263142632205e-05,1.2386062349414366e-05,5.551015877923707e-07,3.965818302495564e-07,0.0,0.0,0.0011830188244175424,0.0003125192899476557,2.8094917846787996e-05,7.711047257153585e-06,0.0,0.0,1.3739382709499652e-05,1.2631972902565326e-05,2.618656125906379e-07,1.5219916236970416e-07,0.0,0.0,0.0018204601263756774,0.000546719992553481,4.377084992547213e-05,1.5964562019684147e-05,0.0,0.0
8,1.5174645717621131e-05,6.91897295449433e-06,4.1179659261215446e-07,2.1678628881583866e-07,0.0,0.0,2.1072109844111753e-05,9.602178266578903e-06,4.7463183195887383e-07,2.806035325712282e-07,0.0,0.0,0.0010117468447565447,0.0002867920869225513,2.2228126376707013e-05,8.116487608490899e-06,0.0,0.0,1.9033082070777016e-05,9.577820253911785e-06,4.3732309275505665e-07,2.6409131334861184e-07,0.0,0.0,0.0007171468149546291,0.0002313658916837973,1.9210499791257822e-05,6.578821733550209e-06,0.0,0.0
9,4.435700894259531e-06,3.101626285219355e-06,7.115948366214649e-08,7.169927775368417e-08,0.0,0.0,2.2499455059400135e-06,2.2386774730151722e-06,1.4235492037983584e-07,1.0145760813185865e-07,0.0,0.0,4.251127324932558e-05,1.9663430712256142e-05,1.83905738513755e-06,6.883332324749862e-07,0.0,0.0,2.6134989276310485e-06,2.5994611545304355e-06,8.385382092939544e-08,8.448991038312799e-08,0.0,0.0,0.0009870387126633005,0.00034553100125680846,2.5576504723983555e-05,1.0435280684559875e-05,0.0,0.0
