,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,0.06190415552220119,0.016827619098338582,0.013415052238819428,0.0007406321699341728,0.0023031077618874884,2.3491680473340963e-05,0.05663928518314773,0.015287479361242246,0.011884819063479747,0.0006552067052344946,0.001971647226258392,2.2963535724379887e-05,8.022110800863025e-05,1.8134949305559894e-05,0.00029469913224471826,7.409868764784863e-06,0.0001773835121411236,5.3814233031932575e-06,0.040414735364075846,0.010819649557414051,0.006935826418746191,0.0004393075419039097,0.0012041739712232386,1.6085186830170268e-05,1.067961741387253e-05,4.044452555840588e-06,2.3785649996065374e-05,1.3308498474983513e-06,1.0027911563420346e-05,1.2005160929046438e-06
1,0.011730552923840442,0.0034573452843268205,0.009335212204754709,0.0002959340383471376,0.0018810197414882075,2.1135503863910264e-05,0.010211819388968426,0.003078920923234748,0.00809126054582852,0.0002603745303784261,0.0015007587675135185,1.8397853481975544e-05,0.00029493144724255426,6.729711627474499e-05,0.0003766454719080521,1.0342037978157457e-05,0.00012582035139804406,4.680422623636901e-06,0.008451707880586773,0.002753270663006685,0.004530953499903454,0.00016492583204287165,0.0009300642931572718,1.3533254481272996e-05,6.057961921607052e-05,1.4400328703468516e-05,2.4385373964666265e-05,1.609253251179204e-06,4.022903202576908e-06,7.436182022738624e-07
2,0.0048128011599220515,0.0013337393898569007,0.005703564507382908,0.00014316100164413466,0.0011095312194067493,1.4737268683943958e-05,0.00458348594423092,0.0012862614027459526,0.0047585329632480735,0.00011997315121247708,0.0009062015771028404,1.3231187603675337e-05,0.0003282237773604836,6.342197840356036e-05,0.00030027081106480234,1.0613270086905497e-05,6.288738913815919e-05,3.185320185172096e-06,0.005447512719622275,0.0017823697473789257,0.0027626711522772554,8.576920105994426e-05,0.0005493603555253166,9.932603400657996e-06,3.721009844794722e-05,1.0653968460557979e-05,1.0988404553003748e-05,9.742199374403143e-07,4.192743828647822e-06,8.313383388814029e-07
3,0.0018365435976997301,0.000478796987908901,0.0032520102508491653,8.449450646125287e-05,0.0006746049731922322,1.167326784014635e-05,0.0026118729606161056,0.0006840482391344284,0.0025791651737786577,6.57119969407194e-05,0.0005698615019871988,1.066480160477769e-05,0.0003172136974352742,6.556593620619151e-05,0.00019332575280684225,9.703168377832734e-06,4.508963570761054e-05,2.6600924089910355e-06,0.0034735323703315537,0.0010578303505573378,0.001530440107206704,5.158009070475055e-05,0.0003789552547180485,8.159109888398348e-06,1.851048509316246e-05,8.22590877661698e-06,6.832629549705708e-06,9.142480212156411e-07,2.8386319247460137e-06,6.323013232083553e-07
4,0.0005623295037258989,0.00018530682148226914,0.0011386734244458747,3.0213729868713726e-05,0.0003809298906674767,8.044679381410214e-06,0.000686648563027707,0.0002622758456881814,0.0008614788852788737,2.4168515965400528e-05,0.00036976419642486234,8.104795458928816e-06,0.0002722325119074133,5.924313903400244e-05,6.348947597073342e-05,4.350202148405041e-06,2.257671317145892e-05,2.0244645120370944e-06,0.0005894241309129108,0.00020464971940018406,0.000483645110074701,1.4534290707840274e-05,0.00019435109782838688,5.798926083189833e-06,3.98758359357951e-05,1.2057548733430248e-05,3.0770550020722843e-06,5.48113959054628e-07,9.664094787222843e-07,3.6429947542207186e-07
5,0.00046270133985466013,0.00016852807494049086,0.000463121318336517,1.5108467414823087e-05,0.00024101156500585714,6.523692679456303e-06,0.00037461938603409355,0.0001328753799222527,0.0003783221980360507,3.608067587325969e-05,0.00020387846999635743,5.7782966785674945e-06,0.00043631642148112,0.00010436050627280518,3.300684137622018e-05,3.5579214674311104e-06,1.8759105850683878e-05,1.8685323615112023e-06,0.0003502754380615161,0.00013270769685475207,0.00019606281251611645,7.728668163824761e-06,0.00010348560101802002,4.2610335483027275e-06,3.587799854519618e-05,1.3119585387156095e-05,8.561785177516704e-07,2.828802493297196e-07,1.3839960914488348e-07,1.3842364265212801e-07
6,0.00042706775209423704,0.00015168279426988949,0.00018642347891714592,7.778943817368636e-06,0.000132521495389198,4.730038012897405e-06,0.0002379986121757757,8.939281147828393e-05,0.00012440802204053357,4.841442199785759e-06,0.00011372516948309328,4.172011469216143e-06,0.000626915762110485,0.00017419777600271034,2.2431918516766507e-05,4.232126449655066e-06,2.194332164504189e-05,2.1453785931737963e-06,0.0002485218543217242,8.312221027954173e-05,7.97596806200981e-05,4.075561323749875e-06,6.815812556231706e-05,3.3855163427787437e-06,3.140862421775449e-05,1.1798062575160625e-05,6.070820396517544e-07,2.8986599795284327e-07,0.0,0.0
7,0.0003637018273526072,0.00011508629616385615,8.623599342783903e-05,4.690959407359909e-06,7.535519968332426e-05,3.7296964530371794e-06,0.00029361592335993853,9.866432935468514e-05,6.79329676288681e-05,3.529625029764219e-06,6.89436353094006e-05,3.4503728967089284e-06,0.0009336931363189782,0.0003144589908632111,2.3575714671808316e-05,7.912818624160872e-06,1.338590925016505e-05,1.4757918237069741e-06,0.00018341393784202897,6.206105616366592e-05,3.448873190758088e-05,2.2797733237353623e-06,2.7309536189646728e-05,2.143845480228472e-06,2.1399535700783207e-06,1.4846605773306812e-06,1.4232957104040076e-07,8.466849328220942e-08,0.0,0.0
8,0.0003076174043369384,9.802841069971183e-05,4.433123114683257e-05,3.6463207962811745e-06,5.5497831526596196e-05,3.0222066428788706e-06,0.0003197107780738237,0.00010321350603647649,4.387043979309144e-05,3.533117885201083e-06,4.624463990559011e-05,2.7665697998664945e-06,0.0005036670086717973,0.00018527394426463663,1.3994908248950912e-05,5.321972882597687e-06,1.1391380591475715e-05,1.3341028430990477e-06,0.00012001441246129699,3.9005446207124225e-05,2.0124180199876836e-05,1.7276530922220553e-06,2.2507719531399215e-05,1.999652100325148e-06,0.0,0.0,0.0,0.0,0.0,0.0
9,0.00013757820422353494,5.161230123336046e-05,2.2870652917709363e-05,2.1953680351652294e-06,4.725438621959212e-05,3.118452346061877e-06,0.00021697570026253392,7.201885799600238e-05,2.6226860720470638e-05,2.5778967282617695e-06,4.71116759722552e-05,2.9798935099698935e-06,0.00031689572610151413,0.00012757420221572616,8.926250173367271e-06,3.91484988986569e-06,1.1563698815809484e-05,1.3098056869513946e-06,5.9994120027305554e-05,1.7880408051718372e-05,9.365332219763715e-06,1.0373188902640925e-06,1.6493109657043695e-05,1.768348385727832e-06,4.955455503199814e-06,4.10723691203981e-06,0.0,0.0,0.0,0.0
10,1.6426058876762652e-05,7.039319030181114e-06,1.612581557484334e-05,1.3335135110219674e-06,4.002543389116907e-05,2.620066080311742e-06,5.434122465628115e-05,2.1210285503645724e-05,2.2205247729887763e-05,1.6675866124558355e-06,3.193196096447662e-05,2.47234500122388e-06,0.00023055793298219884,9.425147289401528e-05,4.493064742781128e-06,1.4099606388165503e-06,1.1950666121751799e-05,1.327645914374241e-06,2.7935671580479947e-05,1.1872459288776976e-05,5.011147312187322e-06,6.903700431886862e-07,1.2764087114808573e-05,1.380317396682887e-06,6.66847094487048e-06,5.7814442059138575e-06,2.93878181747022e-08,2.9599228654057056e-08,0.0,0.0
11,0.0,0.0,1.3456611154304872e-05,1.1712368618150667e-06,2.6515875912862006e-05,2.1325965917943375e-06,2.4526232472007e-05,7.880524001473276e-06,1.470726342261038e-05,1.3073174270356105e-06,1.6537873372678717e-05,1.6246728214680914e-06,0.00034579708940520965,0.00014148372595230264,8.330671125217904e-06,3.823907214457047e-06,7.5890252874938e-06,1.0702248784591289e-06,0.0,0.0,5.478323263642077e-06,6.776941648013349e-07,1.0755652605735368e-05,1.3164968841947226e-06,1.6386792424730744e-06,1.6292244871059365e-06,0.0,0.0,0.0,0.0
12,0.0,0.0,1.6163557461937476e-05,2.3094649814466985e-06,1.6054868269213705e-05,1.800301090214081e-06,3.6914647248852507e-06,2.9468854797508867e-06,1.0979161995654405e-05,1.0662309720962142e-06,1.7474794242233873e-05,1.7083303492479413e-06,0.00012185177505879397,5.923966653717928e-05,4.332764680948708e-06,1.2446217213073614e-06,1.951080639227446e-06,5.205210084399007e-07,0.0,0.0,5.312478312887593e-06,6.951632819402818e-07,6.423745707722354e-06,1.0269425682043915e-06,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,1.4310781764849686e-05,1.233176016077616e-06,9.23134633518985e-06,1.193951594164128e-06,0.0,0.0,1.0442898756683028e-05,9.934065515912697e-07,1.4989408180281889e-05,1.506104177784741e-06,0.0,0.0,2.3490113998237597e-06,4.4631035753330603e-07,2.7044122416980954e-07,1.9138237225783224e-07,0.0,0.0,6.417870286349191e-06,7.835716145769649e-07,6.3183465725408035e-06,9.475796308082041e-07,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,1.644970183204199e-05,1.3670025334289303e-06,4.482470458177771e-06,8.22472611074743e-07,0.0,0.0,8.392535316860669e-06,9.340211308419102e-07,1.4076852280914519e-05,1.5436544716753686e-06,0.0,0.0,2.6249273151794513e-06,5.002552503990242e-07,1.7203032652652634e-06,4.750508081120773e-07,0.0,0.0,5.435400193203281e-06,7.180987634697376e-07,5.404520873221502e-06,9.341174751368802e-07,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,1.4558495789382561e-05,1.2913643049035545e-06,6.1761367074758245e-06,9.575240666257085e-07,0.0,0.0,9.420560769063878e-06,9.62603298145004e-07,5.368507571071323e-06,9.065783699702894e-07,0.0,0.0,4.2023077402143486e-06,6.209571346816241e-07,1.1435050160792723e-06,3.7917133370430296e-07,0.0,0.0,4.175168496747664e-06,5.993376127789485e-07,5.338722242123292e-06,8.724063600598377e-07,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,1.3836307012650285e-05,1.1990074049851845e-06,7.751501947397259e-06,1.0441759129123072e-06,0.0,0.0,7.446986520403146e-06,8.497926000787591e-07,1.6889325758794992e-06,5.652169061383948e-07,0.0,0.0,2.0484303842499842e-06,4.1587128370379287e-07,0.0,0.0,0.0,0.0,4.8967973332504785e-06,5.958553138840707e-07,4.79558972645371e-06,8.031669448866852e-07,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,1.1988020222199704e-05,1.083608574443953e-06,3.2328889060931654e-06,6.360064061129886e-07,0.0,0.0,6.478292756401517e-06,8.039256401694435e-07,2.47820210908403e-06,5.788826813845303e-07,0.0,0.0,1.8246582074472702e-06,3.624309109340307e-07,3.0471723652377825e-07,1.7587650122957258e-07,0.0,0.0,4.441289297529535e-06,5.635378451653071e-07,4.423606385352967e-06,7.165540394722788e-07,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,1.2522556625192351e-05,1.1266322879035185e-06,3.3665741569967896e-06,6.941617919286068e-07,0.0,0.0,5.494994551398976e-06,6.413698970762361e-07,3.73289949174788e-06,6.230786583982042e-07,0.0,0.0,1.0758969214023225e-06,2.23717952368919e-07,5.29840085760441e-07,2.16777624279816e-07,0.0,0.0,4.0619760698405215e-06,5.477911446756034e-07,3.69482536688703e-06,5.762013361523244e-07,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,1.1363157684686099e-05,8.696101978584153e-07,1.7824096188034652e-06,3.8410577608934794e-07,0.0,0.0,3.6273767323596532e-06,4.6040894932364057e-07,1.6680553582243735e-06,3.442562043312521e-07,0.0,0.0,7.346699210452256e-07,1.594095375109721e-07,7.084858211530077e-07,2.3038102052574122e-07,0.0,0.0,2.9488435481985234e-06,4.1878788795244293e-07,3.5404061865923172e-06,4.822087132530982e-07,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,8.930302793178547e-06,6.550332795140413e-07,2.5904928791907752e-06,4.239179875388486e-07,0.0,0.0,3.669283861622374e-06,3.9224995631060215e-07,1.254310113483515e-06,2.3009204376760372e-07,0.0,0.0,2.3917621383659573e-07,6.955444410580673e-08,1.0552446844258767e-06,2.407838248168365e-07,0.0,0.0,2.374131243806149e-06,2.92069175204166e-07,8.085492251005321e-07,1.8961109972330698e-07,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,4.75708436072891e-06,4.117881744482261e-07,7.833845358890206e-07,1.617266683349541e-07,0.0,0.0,2.3506138701145325e-06,2.1351839055607205e-07,2.5831846996940444e-07,8.945335645758715e-08,0.0,0.0,1.0447609639243814e-07,4.7139805064742154e-08,9.947760188732592e-07,1.6590929127275025e-07,0.0,0.0,1.701547108971334e-06,2.0555371964163019e-07,2.8157249152118814e-07,8.868853665877989e-08,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,2.3840204823892044e-06,2.110038583361518e-07,1.3096343929065762e-07,5.579535023833143e-08,0.0,0.0,1.642055322827473e-06,1.8533123060719988e-07,0.0,0.0,0.0,0.0,1.544080920719505e-07,4.536660162562398e-08,0.0,0.0,0.0,0.0,1.3134090710629388e-06,1.7369412925937556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,2.1620706173312424e-06,1.8884085619610202e-07,1.4625983698187342e-08,1.4622449644668254e-08,0.0,0.0,2.515344006152123e-06,2.3131547607322662e-07,4.3698821115432487e-07,1.0121919318466729e-07,0.0,0.0,2.816179941459054e-07,9.437720898759698e-08,0.0,0.0,0.0,0.0,1.7513430394191395e-06,1.7440773407921362e-07,1.3749735015292938e-06,1.9365083995249592e-07,0.0,0.0,0.0,0.0,0.0,0.0
