,F1,FE1,L1,LE1,S1,SE1,F2,FE2,L2,LE2,S2,SE2,F3,FE3,L3,LE3,S3,SE3,F4,FE4,L4,LE4,S4,SE4,F5,FE5,L5,LE5,S5,SE5
0,0.06190415552220119,0.016827619098338582,0.013415052238819428,0.0007406321699341728,0.006306297998569894,6.249444841477654e-05,0.05663928518314773,0.015287479361242246,0.011884819063479747,0.0006552067052344946,0.00553833901164452,5.787716327916273e-05,8.022110800863025e-05,1.8134949305559894e-05,0.00029469913224471826,7.409868764784863e-06,0.00035758391029572256,5.095022820854656e-06,0.040414735364075846,0.010819649557414051,0.006935826418746191,0.0004393075419039097,0.003216291407264913,3.275974867705769e-05,1.067961741387253e-05,4.044452555840588e-06,2.3785649996065374e-05,1.3308498474983513e-06,2.478424573306304e-05,1.2558361466796547e-06
1,0.011730552923840442,0.0034573452843268205,0.009335212204754709,0.0002959340383471376,0.005442906350208042,6.329640398920468e-05,0.010211819388968426,0.003078920923234748,0.00809126054582852,0.0002603745303784261,0.0046749467779206725,5.3939093640657274e-05,0.00029493144724255426,6.729711627474499e-05,0.0003766454719080521,1.0342037978157457e-05,0.0003195874458391061,4.914847867941976e-06,0.008451707880586773,0.002753270663006685,0.004530953499903454,0.00016492583204287165,0.00263019795080285,3.0743700584414375e-05,6.057961921607052e-05,1.4400328703468516e-05,2.4385373964666265e-05,1.609253251179204e-06,2.2078642787453094e-05,1.2619771741906444e-06
2,0.0048128011599220515,0.0013337393898569007,0.005703564507382908,0.00014316100164413466,0.0032242237299286852,4.482553466749555e-05,0.00458348594423092,0.0012862614027459526,0.0047585329632480735,0.00011997315121247708,0.002749394836384604,3.7366764807849634e-05,0.0003282237773604836,6.342197840356036e-05,0.00030027081106480234,1.0613270086905497e-05,0.00017264190989816996,3.5695539603109966e-06,0.005447512719622275,0.0017823697473789257,0.0027626711522772554,8.576920105994426e-05,0.0015796612030670183,2.1958827260589335e-05,3.721009844794722e-05,1.0653968460557979e-05,1.0988404553003748e-05,9.742199374403143e-07,1.4672144420480596e-05,1.0669618422112684e-06
3,0.0018365435976997301,0.000478796987908901,0.0032520102508491653,8.449450646125287e-05,0.0017966852423636063,2.841958919797052e-05,0.0026118729606161056,0.0006840482391344284,0.0025791651737786577,6.57119969407194e-05,0.001514390265685061,2.356798938128362e-05,0.0003172136974352742,6.556593620619151e-05,0.00019332575280684225,9.703168377832734e-06,9.107940309701803e-05,2.633032465846164e-06,0.0034735323703315537,0.0010578303505573378,0.001530440107206704,5.158009070475055e-05,0.0008573993843517977,1.4787317256603552e-05,1.851048509316246e-05,8.22590877661698e-06,6.832629549705708e-06,9.142480212156411e-07,6.249028022519843e-06,6.579503496876834e-07
4,0.0005623295037258989,0.00018530682148226914,0.0011386734244458747,3.0213729868713726e-05,0.0008737151959061565,1.5781134231510473e-05,0.000686648563027707,0.0002622758456881814,0.0008614788852788737,2.4168515965400528e-05,0.0007108760311362437,1.2301478613181376e-05,0.0002722325119074133,5.924313903400244e-05,6.348947597073342e-05,4.350202148405041e-06,4.806871489973725e-05,2.4839250616017744e-06,0.0005894241309129108,0.00020464971940018406,0.000483645110074701,1.4534290707840274e-05,0.0003980595053539907,8.017758431615797e-06,3.98758359357951e-05,1.2057548733430248e-05,3.0770550020722843e-06,5.48113959054628e-07,2.25524384187736e-06,3.5816096357372323e-07
5,0.00046270133985466013,0.00016852807494049086,0.000463121318336517,1.5108467414823087e-05,0.000406620909481258,8.412011599063215e-06,0.00037461938603409355,0.0001328753799222527,0.0003783221980360507,3.608067587325969e-05,0.00034885652076191377,2.8441869688849112e-05,0.00043631642148112,0.00010436050627280518,3.300684137622018e-05,3.5579214674311104e-06,1.749480925838121e-05,1.09078898249245e-06,0.0003502754380615161,0.00013270769685475207,0.00019606281251611645,7.728668163824761e-06,0.00017754010877992613,4.531175170671696e-06,3.587799854519618e-05,1.3119585387156095e-05,8.561785177516704e-07,2.828802493297196e-07,9.292446825669677e-07,2.249180315182889e-07
6,0.00042706775209423704,0.00015168279426988949,0.00018642347891714592,7.778943817368636e-06,0.0002165561961724936,4.865122188505617e-06,0.0002379986121757757,8.939281147828393e-05,0.00012440802204053357,4.841442199785759e-06,0.00015756124187463696,3.6942025694652223e-06,0.000626915762110485,0.00017419777600271034,2.2431918516766507e-05,4.232126449655066e-06,9.071328793471716e-06,7.412052928043121e-07,0.0002485218543217242,8.312221027954173e-05,7.97596806200981e-05,4.075561323749875e-06,8.36659771320082e-05,2.8029716317748215e-06,3.140862421775449e-05,1.1798062575160625e-05,6.070820396517544e-07,2.8986599795284327e-07,4.866345930735839e-07,1.6274468898575968e-07
7,0.0003637018273526072,0.00011508629616385615,8.623599342783903e-05,4.690959407359909e-06,0.00012664347294161432,3.1120573786658916e-06,0.00029361592335993853,9.866432935468514e-05,6.79329676288681e-05,3.529625029764219e-06,9.049875221856187e-05,2.6177611871199997e-06,0.0009336931363189782,0.0003144589908632111,2.3575714671808316e-05,7.912818624160872e-06,5.079304807010165e-06,5.353216635967413e-07,0.00018341393784202897,6.206105616366592e-05,3.448873190758088e-05,2.2797733237353623e-06,4.273735137309147e-05,1.7539313936039494e-06,2.1399535700783207e-06,1.4846605773306812e-06,1.4232957104040076e-07,8.466849328220942e-08,8.829069106918058e-08,6.236955341051693e-08
8,0.0003076174043369384,9.802841069971183e-05,4.433123114683257e-05,3.6463207962811745e-06,7.583744553331681e-05,2.3207138337406305e-06,0.0003197107780738237,0.00010321350603647649,4.387043979309144e-05,3.533117885201083e-06,5.645054718245024e-05,1.9669299154042176e-06,0.0005036670086717973,0.00018527394426463663,1.3994908248950912e-05,5.321972882597687e-06,3.106571126193299e-06,4.652519528506317e-07,0.00012001441246129699,3.9005446207124225e-05,2.0124180199876836e-05,1.7276530922220553e-06,2.598935352098283e-05,1.4303410206031487e-06,0.0,0.0,0.0,0.0,0.0,0.0
9,0.00013757820422353494,5.161230123336046e-05,2.2870652917709363e-05,2.1953680351652294e-06,4.322078144966049e-05,1.7301400352253462e-06,0.00021697570026253392,7.201885799600238e-05,2.6226860720470638e-05,2.5778967282617695e-06,3.805989607856084e-05,1.6073722030476426e-06,0.00031689572610151413,0.00012757420221572616,8.926250173367271e-06,3.91484988986569e-06,3.073636840951683e-06,4.498039157345607e-07,5.9994120027305554e-05,1.7880408051718372e-05,9.365332219763715e-06,1.0373188902640925e-06,1.9943883319648405e-05,1.2320962518533608e-06,4.955455503199814e-06,4.10723691203981e-06,0.0,0.0,0.0,0.0
10,1.6426058876762652e-05,7.039319030181114e-06,1.612581557484334e-05,1.3335135110219674e-06,3.206883157509201e-05,1.4651463360642742e-06,5.434122465628115e-05,2.1210285503645724e-05,2.2205247729887763e-05,1.6675866124558355e-06,3.9891989481101494e-05,1.8261004306610711e-06,0.00023055793298219884,9.425147289401528e-05,4.493064742781128e-06,1.4099606388165503e-06,3.506926185161405e-06,4.7083451491311476e-07,2.7935671580479947e-05,1.1872459288776976e-05,5.011147312187322e-06,6.903700431886862e-07,1.2628562644714829e-05,9.686942760722002e-07,6.66847094487048e-06,5.7814442059138575e-06,2.93878181747022e-08,2.9599228654057056e-08,0.0,0.0
11,0.0,0.0,1.3456611154304872e-05,1.1712368618150667e-06,3.098971566354321e-05,1.506874015975243e-06,2.4526232472007e-05,7.880524001473276e-06,1.470726342261038e-05,1.3073174270356105e-06,3.707362932754512e-05,1.701970647404576e-06,0.00034579708940520965,0.00014148372595230264,8.330671125217904e-06,3.823907214457047e-06,3.380033834885897e-06,4.624021647542087e-07,0.0,0.0,5.478323263642077e-06,6.776941648013349e-07,1.0143390163560547e-05,8.618185914308909e-07,1.6386792424730744e-06,1.6292244871059365e-06,0.0,0.0,0.0,0.0
12,0.0,0.0,1.6163557461937476e-05,2.3094649814466985e-06,2.7766648792701985e-05,2.0980087361409992e-06,3.6914647248852507e-06,2.9468854797508867e-06,1.0979161995654405e-05,1.0662309720962142e-06,3.0469333670673508e-05,1.5924153770738653e-06,0.00012185177505879397,5.923966653717928e-05,4.332764680948708e-06,1.2446217213073614e-06,3.016275102023063e-06,5.060207233935942e-07,0.0,0.0,5.312478312887593e-06,6.951632819402818e-07,9.002928036875713e-06,8.441278617113944e-07,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,1.4310781764849686e-05,1.233176016077616e-06,2.4455595359883703e-05,1.3878965790481585e-06,0.0,0.0,1.0442898756683028e-05,9.934065515912697e-07,2.401118640082837e-05,1.4297712996499267e-06,0.0,0.0,2.3490113998237597e-06,4.4631035753330603e-07,3.3574462265469e-06,4.5308325548315626e-07,0.0,0.0,6.417870286349191e-06,7.835716145769649e-07,9.47515604686882e-06,8.550303092979541e-07,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,1.644970183204199e-05,1.3670025334289303e-06,2.2902385879777677e-05,1.2685538290577718e-06,0.0,0.0,8.392535316860669e-06,9.340211308419102e-07,1.8843715789690333e-05,1.2310798919229478e-06,0.0,0.0,2.6249273151794513e-06,5.002552503990242e-07,2.8436017638678377e-06,4.25991292192787e-07,0.0,0.0,5.435400193203281e-06,7.180987634697376e-07,7.609722454970061e-06,7.681005041022226e-07,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,1.4558495789382561e-05,1.2913643049035545e-06,1.984774537929648e-05,1.2337517587271897e-06,0.0,0.0,9.420560769063878e-06,9.62603298145004e-07,1.7129621147996114e-05,1.1300371240959214e-06,0.0,0.0,4.2023077402143486e-06,6.209571346816241e-07,4.886251806841578e-06,6.664210147593166e-07,0.0,0.0,4.175168496747664e-06,5.993376127789485e-07,6.667009561615653e-06,6.912965766059034e-07,0.0,0.0,0.0,0.0,0.0,0.0
